metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric,sample_tags
traefik_meshh.go.memstats.mspan.sys_bytes,gauge,,byte,,The number of bytes used for mspan structures obtained from system in the Traefik Mesh instance,0,traefik_meshh,,,
traefik_meshh.go.memstats.next.gc_bytes,gauge,,byte,,The number of heap bytes when next garbage collection takes place in the Traefik Mesh instance,0,traefik_meshh,,,
traefik_meshh.go.memstats.other.sys_bytes,gauge,,byte,,The number of bytes used for other system allocations in the Traefik Mesh instance,0,traefik_meshh,,,
traefik_meshh.go.memstats.stack.inuse_bytes,gauge,,byte,,The number of bytes in use by the stack allocator in the Traefik Mesh instance,0,traefik_meshh,,,
traefik_meshh.go.memstats.stack.sys_bytes,gauge,,byte,,The number of bytes obtained from system for stack allocator in the Traefik Mesh instance,0,traefik_meshh,,,
traefik_meshh.go.memstats.sys_bytes,gauge,,byte,,The number of bytes obtained from system in the Traefik Mesh instance,0,traefik_meshh,,,
traefik_meshh.go.threads,gauge,,thread,,The number of OS threads created in the Traefik Mesh instance,0,traefik_meshh,,,
traefik_meshh.node.ready,gauge,,,,The current count of ready nodes in the Traefik Mesh instance,0,traefik_meshh,,,
traefik_meshh.process.cpu.seconds.count,count,,second,,The total user and system CPU time spent in seconds in the Traefik Mesh instance,0,traefik_meshh,,,
traefik_meshh.process.max_fds,gauge,,file,,The maximum number of open file descriptors in the Traefik Mesh instance,0,traefik_meshh,,,
traefik_meshh.process.open_fds,gauge,,file,,The number of open file descriptors in the Traefik Mesh instance,0,traefik_meshh,,,
traefik_meshh.process.resident_memory.bytes,gauge,,byte,,The resident memory size in bytes in the Traefik Mesh instance,0,traefik_meshh,,,
traefik_meshh.process.start_time.seconds,gauge,,second,,The start time of the process since unix epoch in seconds in the Traefik Mesh instance,0,traefik_meshh,,,
traefik_meshh.process.virtual_memory.bytes,gauge,,byte,,The virtual memory size in bytes in the Traefik Mesh instance,0,traefik_meshh,,,
traefik_meshh.process.virtual_memory.max_bytes,gauge,,byte,,The maximum amount of virtual memory available in bytes in the Traefik Mesh instance,0,traefik_meshh,,,
traefik_meshh.router.open_connections,gauge,,,,The current count of open connections for a router,0,traefik_meshh,,,
traefik_meshh.router.request.duration.seconds.bucket,count,,second,,Request processing duration histogram for a router,0,traefik_meshh,,,
traefik_meshh.router.request.duration.seconds.count,count,,second,,Request processing duration histogram for a router,0,traefik_meshh,,,
traefik_meshh.router.request.duration.seconds.sum,count,,second,,Request processing duration histogram for a router,0,traefik_meshh,,,
traefik_meshh.router.requests.bytes.count,count,,byte,,The total size of HTTP requests in bytes handled by a router,0,traefik_meshh,,,
traefik_meshh.router.requests.count,count,,,,The total count of HTTP requests handled by a router,0,traefik_meshh,,,
traefik_meshh.router.requests.tls.count,count,,,,The total count of HTTPS requests handled by a router,0,traefik_meshh,,,
traefik_meshh.router.responses.bytes.count,count,,byte,,The total size of HTTP responses in bytes handled by a router,0,traefik_meshh,,,
traefik_meshh.service.open_connections,gauge,,,,The current count of open connections for a service,0,traefik_meshh,,,
traefik_meshh.service.request.duration.seconds.bucket,count,,second,,Request processing duration histogram for a service,0,traefik_meshh,,,
traefik_meshh.service.request.duration.seconds.count,count,,second,,Request processing duration histogram for a service,0,traefik_meshh,,,
traefik_meshh.service.request.duration.seconds.sum,count,,second,,Request processing duration histogram for a service,0,traefik_meshh,,,
traefik_meshh.service.requests.bytes.count,count,,byte,,The total size of HTTP requests in bytes handled by a service,0,traefik_meshh,,,
traefik_meshh.service.requests.count,count,,,,The total count of HTTP requests received by a service,0,traefik_meshh,,,
