metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
boundary.cluster.client.grpc.request_duration_seconds.bucket,count,,second,,Histogram of latencies for gRPC requests between the cluster and any of its clients.,0,boundary,,
boundary.cluster.client.grpc.request_duration_seconds.count,count,,second,,Histogram of latencies for gRPC requests between the cluster and any of its clients.,0,boundary,,
boundary.cluster.client.grpc.request_duration_seconds.sum,count,,second,,Histogram of latencies for gRPC requests between the cluster and any of its clients.,0,boundary,,
boundary.controller.api.http.request_duration_seconds.bucket,count,,second,,Histogram of latencies for HTTP requests.,0,boundary,,
boundary.controller.api.http.request_duration_seconds.count,count,,second,,Histogram of latencies for HTTP requests.,0,boundary,,
boundary.controller.api.http.request_duration_seconds.sum,count,,second,,Histogram of latencies for HTTP requests.,0,boundary,,
boundary.controller.api.http.request_size_bytes.bucket,count,,byte,,Histogram of request sizes for HTTP requests.,0,boundary,,
boundary.controller.api.http.request_size_bytes.count,count,,byte,,Histogram of request sizes for HTTP requests.,0,boundary,,
boundary.controller.api.http.request_size_bytes.sum,count,,byte,,Histogram of request sizes for HTTP requests.,0,boundary,,
boundary.controller.api.http.response_size_bytes.bucket,count,,byte,,Histogram of response sizes for HTTP responses.,0,boundary,,
boundary.controller.api.http.response_size_bytes.count,count,,byte,,Histogram of response sizes for HTTP responses.,0,boundary,,
boundary.controller.api.http.response_size_bytes.sum,count,,byte,,Histogram of response sizes for HTTP responses.,0,boundary,,
boundary.controller.cluster.grpc.request_duration_seconds.bucket,count,,second,,Histogram of latencies for gRPC requests.,0,boundary,,
boundary.controller.cluster.grpc.request_duration_seconds.count,count,,second,,Histogram of latencies for gRPC requests.,0,boundary,,
boundary.controller.cluster.grpc.request_duration_seconds.sum,count,,second,,Histogram of latencies for gRPC requests.,0,boundary,,
boundary.worker.proxy.http.write_header_duration_seconds.bucket,count,,second,,Histogram of time elapsed after the TLS connection is established to when the first http header is written back from the server.,0,boundary,,
boundary.worker.proxy.http.write_header_duration_seconds.count,count,,second,,Histogram of time elapsed after the TLS connection is established to when the first http header is written back from the server.,0,boundary,,
boundary.worker.proxy.http.write_header_duration_seconds.sum,count,,second,,Histogram of time elapsed after the TLS connection is established to when the first http header is written back from the server.,0,boundary,,
boundary.worker.proxy.websocket.active_connections,gauge,,connection,,Count of open websocket proxy connections (to Boundary workers).,0,boundary,,
boundary.worker.proxy.websocket.received_bytes.count,count,,byte,,Count of received bytes for Worker proxy websocket connections.,0,boundary,,
boundary.worker.proxy.websocket.sent_bytes.count,count,,byte,,Count of sent bytes for Worker proxy websocket connections.,0,boundary,,
