metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
sap_hana.network.service.request.internal.total_finished,count,,request,,The number of completed internal requests to services.,0,sap_hana,,
sap_hana.network.service.request.pending,gauge,,request,,The number of pending requests to services.,0,sap_hana,,
sap_hana.network.service.request.per_second,gauge,,request,second,The average number of requests per second of services over the last 1000 requests.,0,sap_hana,,
sap_hana.network.service.request.response_time,gauge,,millisecond,,The average request response time of services over the last 1000 requests.,-1,sap_hana,,
sap_hana.network.service.request.total_finished,count,,request,,The total number of completed requests to services.,0,sap_hana,,
sap_hana.thread.service.active,gauge,,thread,,The number of active threads used by services.,0,sap_hana,,
sap_hana.thread.service.inactive,gauge,,thread,,The number of inactive threads used by services.,0,sap_hana,,
sap_hana.thread.service.total,gauge,,thread,,The number of total threads used by services.,0,sap_hana,,
sap_hana.uptime,gauge,,second,,The time elapsed since the database was started.,1,sap_hana,,
sap_hana.volume.io.read.count,count,,read,,The number of reads from the volume within the last interval.,0,sap_hana,,
sap_hana.volume.io.read.size.count,count,,byte,,The number of bytes read from the volume within the last interval.,0,sap_hana,,
sap_hana.volume.io.read.size.total,gauge,,byte,,The total number of bytes read from the volume.,0,sap_hana,,
sap_hana.volume.io.read.total,gauge,,read,,The total number of reads from the volume.,0,sap_hana,,
sap_hana.volume.io.read.utilized,gauge,,percent,,The percentage of time spent reading from the volume.,0,sap_hana,,
sap_hana.volume.io.throughput,gauge,,byte,second,The overall throughput of a volume in bytes per second.,1,sap_hana,,
sap_hana.volume.io.utilized,gauge,,percent,,The percentage of time spent accessing the volume.,0,sap_hana,,
sap_hana.volume.io.write.count,count,,write,,The number of writes to the volume within the last interval.,0,sap_hana,,
sap_hana.volume.io.write.size.count,count,,byte,,The number of bytes written to the volume within the last interval.,0,sap_hana,,
sap_hana.volume.io.write.size.total,gauge,,byte,,The total number of bytes written to the volume.,0,sap_hana,,
sap_hana.volume.io.write.total,gauge,,write,,The total number of writes to the volume.,0,sap_hana,,
sap_hana.volume.io.write.utilized,gauge,,percent,,The percentage of time spent writing to the volume.,0,sap_hana,,
