metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric,sample_tags
microsoft_copilot.anyapp.users.active,gauge,,,,Number of active Copilot Users for Any App,0,microsoft_copilot,Any App Active Copilot Users,,
microsoft_copilot.anyapp.users.enabled,gauge,,,,Number of enabled Copilot Users for Any App,0,microsoft_copilot,Any App Enabled Copilot Users,,
microsoft_copilot.copilotchat.users.active,gauge,,,,Number of active Copilot Chat Users,0,microsoft_copilot,Copilot Chat Active Users,,
microsoft_copilot.copilotchat.users.enabled,gauge,,,,Number of enabled Copilot Chat Users,0,microsoft_copilot,Copilot Chat Enabled Users,,
microsoft_copilot.excel.users.active,gauge,,,,Number of active Copilot Excel Users,0,microsoft_copilot,Excel Active Copilot Users,,
microsoft_copilot.excel.users.enabled,gauge,,,,Number of enabled Copilot Excel Users,0,microsoft_copilot,Excel Enabled Copilot Users,,
microsoft_copilot.loop.users.active,gauge,,,,Number of active Copilot Loop Users,0,microsoft_copilot,Loop Active Copilot Users,,
microsoft_copilot.loop.users.enabled,gauge,,,,Number of enabled Copilot Loop Users,0,microsoft_copilot,Loop Enabled Copilot Users,,
microsoft_copilot.onenote.users.active,gauge,,,,Number of active Copilot OneNote Users,0,microsoft_copilot,OneNote Active Copilot Users,,
microsoft_copilot.onenote.users.enabled,gauge,,,,Number of enabled Copilot OneNote Users,0,microsoft_copilot,OneNote Enabled Copilot Users,,
microsoft_copilot.outlook.users.active,gauge,,,,Number of active Copilot Outlook Users,0,microsoft_copilot,Outlook Active Copilot Users,,
microsoft_copilot.outlook.users.enabled,gauge,,,,Number of enabled Copilot Outlook Users,0,microsoft_copilot,Outlook Enabled Copilot Users,,
microsoft_copilot.powerpoint.users.active,gauge,,,,Number of active Copilot PowerPoint Users,0,microsoft_copilot,PowerPoint Active Copilot Users,,
microsoft_copilot.powerpoint.users.enabled,gauge,,,,Number of enabled Copilot PowerPoint Users,0,microsoft_copilot,PowerPoint Enabled Copilot Users,,
microsoft_copilot.teams.users.active,gauge,,,,Number of active Copilot Microsoft Teams Users,0,microsoft_copilot,Teams Active Copilot Users,,
microsoft_copilot.teams.users.enabled,gauge,,,,Number of enabled Copilot Microsoft Teams Users,0,microsoft_copilot,Teams Enabled Users,,
microsoft_copilot.word.users.active,gauge,,,,Number of active Copilot Word Users,0,microsoft_copilot,Word Active Copilot Users,,
microsoft_copilot.word.users.enabled,gauge,,,,Number of enabled Copilot Word Users,0,microsoft_copilot,Word Enabled Copilot Users,,
