metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
kata.running_shim_count,gauge,,,,Number of running Kata Containers sandboxes on the node.,0,kata_containers,running sandboxes,T
kata.agent.io.stat,gauge,,,,Agent process IO stat.,0,kata_containers,,
kata.agent.proc.stat,gauge,,,,Agent process stat.,0,kata_containers,,
kata.agent.proc.status,gauge,,,,Agent process status.,0,kata_containers,,
kata.agent.scrape.count,count,,,,Number of times the agent metrics endpoint has been scraped.,0,kata_containers,,
kata.agent.total.rss,gauge,,byte,,Agent process total RSS size.,0,kata_containers,,
kata.agent.total.time,gauge,,second,,Agent process total CPU time.,0,kata_containers,,
kata.agent.total.vm,gauge,,byte,,Agent process total virtual memory size.,0,kata_containers,,
kata.firecracker.api.server,gauge,,,,Metrics related to the Firecracker internal API server.,0,kata_containers,,
kata.firecracker.block,gauge,,,,Block device metrics for Firecracker.,0,kata_containers,,
kata.firecracker.get.api.requests,gauge,,,,GET API request metrics for Firecracker.,0,kata_containers,,
kata.firecracker.i8042,gauge,,,,Metrics specific to the Firecracker i8042 device.,0,kata_containers,,
kata.firecracker.latencies.us,gauge,,microsecond,,Performance metrics related to Firecracker snapshots.,0,kata_containers,,
kata.firecracker.logger,gauge,,,,Metrics for the Firecracker logging subsystem.,0,kata_containers,,
kata.firecracker.mmds,gauge,,,,Metrics for the Firecracker MMDS functionality.,0,kata_containers,,
kata.firecracker.net,gauge,,,,Network-related metrics for Firecracker.,0,kata_containers,,
kata.firecracker.patch.api.requests,gauge,,,,PATCH API request metrics for Firecracker.,0,kata_containers,,
kata.firecracker.put.api.requests,gauge,,,,PUT API request metrics for Firecracker.,0,kata_containers,,
kata.firecracker.rtc,gauge,,,,Metrics specific to the Firecracker RTC device.,0,kata_containers,,
kata.firecracker.seccomp,gauge,,,,Metrics for Firecracker seccomp filtering.,0,kata_containers,,
kata.firecracker.signals,gauge,,,,Metrics related to Firecracker signals.,0,kata_containers,,
kata.firecracker.uart,gauge,,,,Metrics specific to the Firecracker UART device.,0,kata_containers,,
kata.firecracker.vcpu,gauge,,,,Metrics specific to Firecracker VCPUs.,0,kata_containers,,
kata.firecracker.vmm,gauge,,,,Metrics specific to the Firecracker virtual machine manager.,0,kata_containers,,
kata.firecracker.vsock,gauge,,,,VSOCK-related metrics for Firecracker.,0,kata_containers,,
kata.go.gc.duration.seconds,gauge,,second,,Summary of the pause duration of garbage collection cycles in the kata shim.,0,kata_containers,,
kata.go.goroutines,gauge,,,,Number of goroutines in the kata shim.,0,kata_containers,,
kata.go.info,gauge,,,,Information about the Go environment running the kata shim.,0,kata_containers,,
kata.go.memstats.alloc.bytes,gauge,,byte,,Heap bytes allocated and still in use by the kata shim.,0,kata_containers,,
kata.go.memstats.alloc.bytes.total,count,,byte,,Total bytes allocated by the kata shim, even if freed.,0,kata_containers,,
kata.go.memstats.buck.hash.sys.bytes,gauge,,byte,,Profiling bucket hash table bytes for the kata shim.,0,kata_containers,,
kata.go.memstats.frees.total,count,,,,Total number of heap object frees in the kata shim.,0,kata_containers,,
kata.go.memstats.gc.cpu.fraction,gauge,,,,Fraction of CPU time used by GC in the kata shim.,0,kata_containers,,
kata.go.memstats.gc.sys.bytes,gauge,,byte,,GC system metadata bytes in the kata shim.,0,kata_containers,,
kata.go.memstats.heap.alloc.bytes,gauge,,byte,,Heap bytes allocated and in use by the kata shim.,0,kata_containers,,
kata.go.memstats.heap.idle.bytes,gauge,,byte,,Heap bytes waiting to be used in the kata shim.,0,kata_containers,,
kata.go.memstats.heap.inuse.bytes,gauge,,byte,,Heap bytes in use by the kata shim.,0,kata_containers,,
kata.go.memstats.heap.objects,gauge,,,,Number of allocated heap objects in the kata shim.,0,kata_containers,,
kata.go.memstats.heap.released.bytes,gauge,,byte,,Heap bytes released to the OS by the kata shim.,0,kata_containers,,
kata.go.memstats.heap.sys.bytes,gauge,,byte,,Heap bytes obtained from the system by the kata shim.,0,kata_containers,,
kata.go.memstats.last.gc.time.seconds,gauge,,second,,Time of the last GC in the kata shim since the Unix epoch.,0,kata_containers,,
kata.go.memstats.lookups.total,count,,,,Total pointer lookups in the kata shim.,0,kata_containers,,
kata.go.memstats.mallocs.total,count,,,,Total heap object allocations in the kata shim.,0,kata_containers,,
kata.go.memstats.mcache.inuse.bytes,gauge,,byte,,Bytes in use by mcache structures in the kata shim.,0,kata_containers,,
kata.go.memstats.mcache.sys.bytes,gauge,,byte,,Bytes for mcache structures from system in the kata shim.,0,kata_containers,,
kata.go.memstats.mspan.inuse.bytes,gauge,,byte,,Bytes in use by mspan structures in the kata shim.,0,kata_containers,,
kata.go.memstats.mspan.sys.bytes,gauge,,byte,,Bytes for mspan structures from system in the kata shim.,0,kata_containers,,
kata.go.memstats.next.gc.bytes,gauge,,byte,,Heap bytes at which next GC will trigger in the kata shim.,0,kata_containers,,
kata.go.memstats.other.sys.bytes,gauge,,byte,,Bytes used for other system allocations in the kata shim.,0,kata_containers,,
kata.go.memstats.stack.inuse.bytes,gauge,,byte,,Stack allocator bytes in use by the kata shim.,0,kata_containers,,
kata.go.memstats.stack.sys.bytes,gauge,,byte,,Stack allocator bytes from system in the kata shim.,0,kata_containers,,
kata.go.memstats.sys.bytes,gauge,,byte,,Total bytes obtained from the system by the kata shim.,0,kata_containers,,
kata.go.threads,gauge,,,,Number of OS threads created by the kata shim.,0,kata_containers,,
kata.guest.cpu.time,gauge,,,,Guest CPU stat.,0,kata_containers,,
kata.guest.diskstat,gauge,,,,Disk stats in the guest system.,0,kata_containers,,
kata.guest.load,gauge,,,,Guest system load average.,0,kata_containers,,
kata.guest.meminfo,gauge,,,,Statistics about memory usage in the guest system.,0,kata_containers,,
kata.guest.netdev.stat,gauge,,,,Guest network device stats.,0,kata_containers,,
kata.guest.tasks,gauge,,,,Number of tasks in the guest system.,0,kata_containers,,
kata.guest.vm.stat,gauge,,,,Guest virtual memory stat.,0,kata_containers,,
kata.hypervisor.fds,gauge,,,,Number of open file descriptors for the hypervisor process.,0,kata_containers,,
kata.hypervisor.io.stat,gauge,,,,Hypervisor process IO statistics.,0,kata_containers,,
kata.hypervisor.netdev,gauge,,,,Hypervisor network device statistics.,0,kata_containers,,
kata.hypervisor.proc.stat,gauge,,,,Hypervisor process statistics.,0,kata_containers,,
kata.hypervisor.proc.status,gauge,,,,Hypervisor process status.,0,kata_containers,,
kata.hypervisor.threads,gauge,,,,Number of threads in the hypervisor process.,0,kata_containers,,
kata.shim.agent.rpc.durations.histogram.milliseconds.bucket,gauge,,millisecond,,RPC latency histogram bucket for agent calls from the shim.,0,kata_containers,,
kata.shim.agent.rpc.durations.histogram.milliseconds.count,gauge,,,,Total number of agent RPC calls observed.,0,kata_containers,,
kata.shim.agent.rpc.durations.histogram.milliseconds.sum,gauge,,millisecond,,Total duration of agent RPC calls.,0,kata_containers,,
kata.shim.fds,gauge,,,,Number of open file descriptors for the kata containerd shim v2.,0,kata_containers,,
kata.shim.io.stat,gauge,,,,Kata containerd shim v2 process IO statistics.,0,kata_containers,,
kata.shim.netdev,gauge,,,,Kata containerd shim v2 network device statistics.,0,kata_containers,,
kata.shim.pod.overhead.cpu,gauge,,,,CPU overhead attributable to the Kata pod (VM and agent).,0,kata_containers,pod CPU overhead,T
kata.shim.pod.overhead.memory.in.bytes,gauge,,byte,,Memory overhead attributable to the Kata pod (VM and agent).,0,kata_containers,pod memory overhead,T
kata.shim.proc.stat,gauge,,,,Kata containerd shim v2 process statistics.,0,kata_containers,,
kata.shim.proc.status,gauge,,,,Kata containerd shim v2 process status.,0,kata_containers,,
kata.shim.rpc.durations.histogram.milliseconds.bucket,gauge,,millisecond,,Shim RPC latency histogram bucket.,0,kata_containers,,
kata.shim.rpc.durations.histogram.milliseconds.count,gauge,,,,Total number of shim RPC calls observed.,0,kata_containers,,
kata.shim.rpc.durations.histogram.milliseconds.sum,gauge,,millisecond,,Total duration of shim RPC calls.,0,kata_containers,,
kata.shim.threads,gauge,,,,Number of threads in the kata containerd shim v2 process.,0,kata_containers,,
