metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name
tokumx.ft.cachetable.evictions.full.nonleaf.clean.countps,gauge,,event,second,Rate of full evictions of nonleaf nodes.,0,tokumx,ft cachetb evct full nonleaf clean rate
tokumx.ft.cachetable.evictions.full.nonleaf.dirty.bytesps,gauge,,byte,second,Rate of full evictions of nonleaf nodes that need to be written back to disk.,0,tokumx,ft cachetb evct full nonleaf dirty b rate
tokumx.ft.cachetable.evictions.full.nonleaf.dirty.countps,gauge,,event,second,Rate of full evictions of nonleaf nodes that need to be written back to disk.,0,tokumx,ft cachetb evct full nonleaf dirty rate
tokumx.ft.cachetable.evictions.full.nonleaf.dirty.timeps,gauge,,fraction,,"Fraction of time (microseconds/second) spent performing full evictions nonleaf nodes, including the time spent serializing, compressing, and writing those nodes to disk.",0,tokumx,ft cachetb evct full nonleaf dirty frct
tokumx.ft.cachetable.evictions.partial.leaf.clean.bytesps,gauge,,byte,second,Rate of partial evictions of leaf nodes.,0,tokumx,ft cachetb evct part leaf clean b rate
tokumx.ft.cachetable.evictions.partial.leaf.clean.countps,gauge,,event,second,Rate of partial evictions of leaf nodes.,0,tokumx,ft cachetb evct part leaf clean rate
tokumx.ft.cachetable.evictions.partial.nonleaf.clean.bytesps,gauge,,byte,second,Rate of partial evictions of nonleaf nodes.,0,tokumx,ft cachetb evct part nonleaf clean b rate
tokumx.ft.cachetable.evictions.partial.nonleaf.clean.countps,gauge,,event,second,Rate of partial evictions of nonleaf nodes.,0,tokumx,ft cachetb evct part nonleaf clean rate
tokumx.ft.cachetable.miss.countps,gauge,,miss,second,Rate of internal cache misses. This metric is similar to MongoDB's btree misses and page faults.,-1,tokumx,ft cachetb miss rate
tokumx.ft.cachetable.miss.full.countps,gauge,,miss,second,Rate of full internal cache misses.,-1,tokumx,ft cachetb full miss rate
tokumx.ft.cachetable.miss.full.timeps,gauge,,fraction,,Fraction of time (microseconds/second) the database has had to wait for a disk read to complete for a full cache miss.,-1,tokumx,ft cachetb full miss frct
tokumx.ft.cachetable.miss.partial.countps,gauge,,miss,second,Rate of partial internal cache misses.,-1,tokumx,ft cachetb part miss rate
tokumx.ft.cachetable.miss.partial.timeps,gauge,,fraction,,Fraction of time (microseconds/second) the database has had to wait for a disk read to complete for a partial cache miss.,-1,tokumx,ft cachetb part miss frct
tokumx.ft.cachetable.miss.timeps,gauge,,fraction,,Fraction of time (microseconds/second) the database has had to wait for a disk read to complete for cache misses.,-1,tokumx,ft cachetb miss frct
tokumx.ft.cachetable.size.current,gauge,,byte,,Total amount of uncompressed data currently in the database's internal cache.,0,tokumx,ft cachetb size
tokumx.ft.cachetable.size.limit,gauge,,byte,,Total amount of uncompressed data that will fit in TokuMX's internal cache.,0,tokumx,ft cachetb size limit
tokumx.ft.cachetable.size.writing,gauge,,byte,,Total size of nodes that are currently queued up to be written to disk for eviction.,0,tokumx,ft cachetb size writing
tokumx.ft.checkpoint.begin.timeps,gauge,,fraction,,Fraction of time (microseconds/second) that a begin checkpoint phase has spent blocking other threads.,0,tokumx,ft chkpt beg frct
tokumx.ft.checkpoint.countps,gauge,,event,second,Rate at which checkpoints are completed.,0,tokumx,ft chkpt rate
tokumx.ft.checkpoint.lastComplete.time,gauge,,second,,"The time spent, in seconds, by the most recently completed checkpoint.",0,tokumx,ft chkpt last complete time
tokumx.ft.checkpoint.timeps,gauge,,fraction,,Fraction of time (seconds/second) spent doing checkpoints.,0,tokumx,ft chkpt frct
tokumx.ft.checkpoint.write.leaf.bytes.compressedps,gauge,,byte,second,"The rate at which leaf nodes are written to disk during checkpoints, after compression.",0,tokumx,ft chkpt wr leaf comp b rate
tokumx.ft.checkpoint.write.leaf.bytes.uncompressedps,gauge,,byte,second,"The rate at which leaf nodes are written to disk during checkpoints, before compression.",0,tokumx,ft chkpt wr leaf uncomp b rate
tokumx.ft.checkpoint.write.leaf.countps,gauge,,write,second,The rate at which leaf nodes are written to disk during checkpoints.,0,tokumx,ft chkpt wr leaf rate
tokumx.ft.checkpoint.write.leaf.timeps,gauge,,fraction,,The fraction of time spent writing leaf nodes to disk during checkpoints.,0,tokumx,ft chkpt wr leaf frct
tokumx.ft.checkpoint.write.nonleaf.bytes.compressedps,gauge,,byte,second,"The rate at which nonleaf nodes are written to disk during checkpoints, after compression.",0,tokumx,ft chkpt wr nonleaf comp b rate
tokumx.ft.checkpoint.write.nonleaf.bytes.uncompressedps,gauge,,byte,second,"The rate at which nonleaf nodes are written to disk during checkpoints, before compression.",0,tokumx,ft chkpt wr nonleaf uncomp b rate
tokumx.ft.checkpoint.write.nonleaf.countps,gauge,,write,second,The rate at which nonleaf nodes are written to disk during checkpoints.,0,tokumx,ft chkpt wr nonleaf rate
tokumx.ft.checkpoint.write.nonleaf.timeps,gauge,,fraction,,The fraction of time spent writing nonleaf nodes to disk during checkpoints.,0,tokumx,ft chkpt wr nonleaf frct
tokumx.ft.compressionRatio.leaf,gauge,,fraction,,The size ratio of leaf nodes before and after compression.,1,tokumx,ft comp ratio leaf
tokumx.ft.compressionRatio.nonleaf,gauge,,fraction,,The size ratio of nonleaf nodes before and after compression.,1,tokumx,ft comp ratio nonleaf
tokumx.ft.compressionRatio.overall,gauge,,fraction,,The size ratio of nodes before and after compression.,1,tokumx,ft comp ratio
tokumx.ft.fsync.countps,gauge,,operation,second,The rate at which the database flushed the operating system's file buffers to disk.,0,tokumx,ft fsync rate
tokumx.ft.fsync.timeps,gauge,,fraction,,The fraction of time (microseconds/second) used to fsync to disk.,0,tokumx,ft fsync frct
tokumx.ft.locktree.size.current,gauge,,byte,,Total memory the locktree is currently using.,0,tokumx,ft ltree size
tokumx.ft.locktree.size.limit,gauge,,byte,,Maximum number of bytes that the locktree is allowed to use.,0,tokumx,ft ltree size limit
tokumx.ft.log.bytesps,gauge,,byte,second,The rate at which the logger writes to disk.,0,tokumx,ft log byte rate
tokumx.ft.log.countps,gauge,,write,second,The rate of of individual log writes.,0,tokumx,ft log rate
tokumx.ft.log.timeps,gauge,,fraction,,The fraction of time spent performing log writes.,0,tokumx,ft log frct
tokumx.ft.serializeTime.leaf.compressps,gauge,,fraction,,Fraction of time spent compressing leaf nodes before writing them to disk (for checkpoint or when evicted while dirty).,0,tokumx,ft srlz time leaf comp frct
tokumx.ft.serializeTime.leaf.decompressps,gauge,,fraction,,Fraction of time spent decompressing leaf nodes before writing them to disk (for checkpoint or when evicted while dirty).,0,tokumx,ft srlz time leaf decomp frct
tokumx.ft.serializeTime.leaf.deserializeps,gauge,,fraction,,Fraction of time spent deserializing leaf nodes and their partitions after reading them off disk.,0,tokumx,ft srlz time leaf desrlz frct
tokumx.ft.serializeTime.leaf.serializeps,gauge,,fraction,,Fraction of time spent serializing leaf nodes and their partitions after reading them off disk.,0,tokumx,ft srlz time leaf srlz frct
tokumx.ft.serializeTime.nonleaf.compressps,gauge,,fraction,,Fraction of time spent compressing nonleaf nodes before writing them to disk (for checkpoint or when evicted while dirty).,0,tokumx,ft srlz time nonleaf comp frct
tokumx.ft.serializeTime.nonleaf.decompressps,gauge,,fraction,,Fraction of time spent decompressing nonleaf nodes before writing them to disk (for checkpoint or when evicted while dirty).,0,tokumx,ft srlz time nonleaf decomp frct
tokumx.ft.serializeTime.nonleaf.deserializeps,gauge,,fraction,,Fraction of time spent deserializing nonleaf nodes and their partitions after reading them off disk.,0,tokumx,ft srlz time nonleaf desrlz frct
tokumx.ft.serializeTime.nonleaf.serializeps,gauge,,fraction,,Fraction of time spent serializing nonleaf nodes and their partitions after reading them off disk.,0,tokumx,ft srlz time nonleaf srlz frct
tokumx.mem.resident,gauge,,mebibyte,,The amount of memory currently used by the database process.,0,tokumx,mem resident
tokumx.mem.virtual,gauge,,mebibyte,,The amount of virtual memory used by the database process.,0,tokumx,mem virtual
tokumx.metrics.document.deletedps,gauge,,document,second,The number of documents deleted per second.,0,tokumx,document deleted ps
tokumx.metrics.document.insertedps,gauge,,document,second,The number of documents inserted per second.,0,tokumx,document inserted ps
tokumx.metrics.document.returnedps,gauge,,document,second,The number of documents returned by queries per second.,0,tokumx,document returned ps
tokumx.metrics.document.updatedps,gauge,,document,second,The number of documents updated per second.,0,tokumx,document updated ps
tokumx.metrics.getLastError.wtime.numps,gauge,,operation,second,The number of getLastError operations per second with a specified write concern (i.e. w) that wait for one or more members of a replica set to acknowledge the write operation.,0,tokumx,getlasterror wtime numps
tokumx.metrics.getLastError.wtime.totalMillisps,gauge,,event,second,The number of times per second that write concern operations have timed out as a result of the wtimeout threshold to getLastError.,0,tokumx,getlasterror wtimeouts ps
tokumx.metrics.getLastError.wtimeoutsps,gauge,,fraction,,The fraction of time (ms/s) spent performing getLastError operations with write concern (i.e. w) that wait for one or more members of a replica set to acknowledge the write operation.,0,tokumx,getlasterror wtime totalmillis ps
tokumx.metrics.operation.idhackps,gauge,,query,second,The rate of queries that contain the _id field.,0,tokumx,op idhack ps
tokumx.metrics.operation.scanAndOrderps,gauge,,query,second,The rate of queries that return sorted numbers that cannot perform the sort operation using an index.,0,tokumx,op scanandorder ps
tokumx.metrics.queryExecutor.scannedps,gauge,,operation,second,The rate of index items scanned during queries and query-plan evaluation.,0,tokumx,queryexecutor scanned ps
tokumx.metrics.repl.apply.batches.numps,gauge,,operation,second,The number of batches applied across all databases per second.,0,tokumx,repl apply batches num ps
tokumx.metrics.repl.apply.batches.totalMillisps,gauge,,fraction,,The fraction of time (ms/s) spent applying operations from the oplog.,0,tokumx,repl apply batches totalmillis ps
tokumx.metrics.repl.apply.opsps,gauge,,operation,second,The rate of oplog operations.,0,tokumx,repl apply ops ps
tokumx.metrics.repl.buffer.count,gauge,,operation,,The number of operations in the oplog buffer.,0,tokumx,repl buffer count
tokumx.metrics.repl.buffer.sizeBytes,gauge,,byte,,The current size of the contents of the oplog buffer.,0,tokumx,repl buffer size bytes
tokumx.metrics.repl.network.bytesps,gauge,,byte,second,The rate at which data is read from the replication sync source.,0,tokumx,repl network bytes ps
tokumx.metrics.repl.network.getmores.numps,gauge,,operation,second,The rate of getmore operations.,0,tokumx,repl network getmores num ps
tokumx.metrics.repl.network.getmores.totalMillisps,gauge,,fraction,,The fraction of time (ms/s) spent collecting data from getmore operations.,0,tokumx,repl network getmores totalmillis ps
tokumx.metrics.repl.network.opsps,gauge,,operation,second,The rate of operations read from the replication source.,0,tokumx,repl network ops ps
tokumx.metrics.repl.network.readersCreatedps,gauge,,process,second,The rate at which oplog query processes are created.,0,tokumx,repl network readerscreated ps
tokumx.metrics.repl.oplog.insert.numps,gauge,,operation,second,The rate at which operations are inserted into the oplog.,0,tokumx,repl oplog insert num ps
tokumx.metrics.repl.oplog.insert.totalMillisps,gauge,,fraction,,The fraction of time (ms/s) spent inserting operations into the oplog.,0,tokumx,repl oplog insert total ms ps
tokumx.metrics.repl.oplog.insertBytesps,gauge,,byte,second,The rate (in bytes) at which data is inserted into the oplog.,0,tokumx,repl oplog insert bytes ps
tokumx.metrics.ttl.deletedDocumentsps,gauge,,document,second,The rate at which documents are deleted from collections with a ttl index.,0,tokumx,ttl del docs ps
tokumx.metrics.ttl.passesps,gauge,,event,second,The number of times per second the background process removes documents from collections with a ttl index.,0,tokumx,ttl passes ps
tokumx.opcounters.commandps,gauge,,command,second,The total number of commands per second issued to the database.,0,tokumx,opcounters command ps
tokumx.opcounters.deleteps,gauge,,operation,second,The number of delete operations per second.,0,tokumx,opcounters delete ps
tokumx.opcounters.getmoreps,gauge,,operation,second,The number of getmore operations per second.,0,tokumx,opcounters getmore ps
tokumx.opcounters.insertps,gauge,,operation,second,The number of insert operations per second.,0,tokumx,opcounters insert ps
tokumx.opcounters.queryps,gauge,,query,second,The total number of queries per second.,0,tokumx,opcounters query ps
tokumx.opcounters.updateps,gauge,,operation,second,The number of update operations per second.,0,tokumx,opcounters update ps
tokumx.opcountersRepl.commandps,gauge,,command,second,The total number of replicated commands issued to the database per second.,0,tokumx,opcountersrepl command ps
tokumx.opcountersRepl.deleteps,gauge,,operation,second,The number of replicated delete operations per second.,0,tokumx,opcountersrepl delete ps
tokumx.opcountersRepl.getmoreps,gauge,,operation,second,The number of replicated getmore operations per second.,0,tokumx,opcountersrepl getmore ps
tokumx.opcountersRepl.insertps,gauge,,operation,second,The number of replicated insert operations per second.,0,tokumx,opcountersrepl insert ps
tokumx.opcountersRepl.queryps,gauge,,query,second,The total number of replicated queries per second.,0,tokumx,opcountersrepl query ps
tokumx.opcountersRepl.updateps,gauge,,operation,second,The number of replicated update operations per second.,0,tokumx,opcountersrepl update ps
tokumx.stats.coll.count,gauge,,document,,The number of objects or documents in this collection.,0,tokumx,stats coll cnt
tokumx.stats.coll.nindexes,gauge,,index,,The number of indexes on this collection.,0,tokumx,stats coll num idx
tokumx.stats.coll.nindexesbeingbuilt,gauge,,index,,The number of indexes currently being built.,0,tokumx,stats coll num idx building
tokumx.stats.coll.size,gauge,,byte,,"The total size in memory of all records in a collection. Does not include the record header, but does include the record's padding. Does not include the size of any indexes associated with the collection.",0,tokumx,stats coll size
tokumx.stats.coll.storageSize,gauge,,byte,,The total amount of storage allocated to this collection for document storage.,0,tokumx,stats coll strg size
tokumx.stats.coll.totalIndexSize,gauge,,byte,,The total size of all indexes on this collection.,0,tokumx,stats coll total idx size
tokumx.stats.coll.totalIndexStorageSize,gauge,,byte,,The total size on disk of all indexes on this collection (after compression).,0,tokumx,stats coll total idx strg size
tokumx.stats.dataSize,gauge,,byte,,The total size of the data held in this database including the padding factor.,0,tokumx,stats datasize
tokumx.stats.db.avgObjSize,gauge,,byte,,The average size of each document.,0,tokumx,db stats avgObjSize
tokumx.stats.db.collections,gauge,,,,The number of collections in the database.,0,tokumx,db stats colls
tokumx.stats.db.dataSize,gauge,,byte,,The total size of the data held in this database including the padding factor.,0,tokumx,db stats datasize
tokumx.stats.db.indexes,gauge,,index,,The total number of indexes across all collections in the database.,0,tokumx,db stats indexes
tokumx.stats.db.indexSize,gauge,,byte,,The total size of all indexes created on this database.,0,tokumx,db stats idx size
tokumx.stats.db.indexStorageSize,gauge,,byte,,The total size on disk of all indexes created on this database (after compression).,0,tokumx,stats db idx strg size
tokumx.stats.db.objects,gauge,,document,,The number of documents in the database across all collections.,0,tokumx,db stats objs
tokumx.stats.db.storageSize,gauge,,byte,,The total amount of space allocated to collections in this database for document storage.,0,tokumx,db stats strg size
tokumx.stats.idx.avgObjSize,gauge,,byte,,The average size of each index entry.,0,tokumx,db stats idx avg obj size
tokumx.stats.idx.count,gauge,,index,,The number of documents in this index.,0,tokumx,db stats idx cnt
tokumx.stats.idx.deletes,gauge,,operation,,The number of delete operations performed on this index.,0,tokumx,db stats idx del
tokumx.stats.idx.inserts,gauge,,operation,,The number of insert operations performed on this index.,0,tokumx,db stats idx inserts
tokumx.stats.idx.nscanned,gauge,,index,,The number of index entries scanned for queries using this index.,0,tokumx,db stats idx nscanned
tokumx.stats.idx.nscannedObjects,gauge,,object,,The number of collection objects examined after scanning an index entry for a query using this index.,0,tokumx,db stats idx nscanned objs
tokumx.stats.idx.queries,gauge,,query,,The number of query operations performed using this index.,0,tokumx,db stats idx queries
tokumx.stats.idx.size,gauge,,byte,,The total size of this index.,0,tokumx,db stats idx size
tokumx.stats.idx.storageSize,gauge,,byte,,The total size on disk of this index (after compression).,0,tokumx,db stats idx strg size
tokumx.stats.indexes,gauge,,index,,The total number of indexes across all collections in the database.,0,tokumx,stats indexes
tokumx.stats.indexSize,gauge,,byte,,The total size of all indexes created on this database.,0,tokumx,stats indexsize
tokumx.stats.objects,gauge,,document,,The number of documents in the database across all collections.,0,tokumx,stats objs
tokumx.stats.storageSize,gauge,,byte,,The total amount of space allocated to collections in this database for document storage.,0,tokumx,stats storagesize
tokumx.uptime,gauge,,second,,The time that the tokumx process has been active.,0,tokumx,uptime
