metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric,sample_tags
iris.glo.seize_per_sec,gauge,,,,Global resource seizes (per second).,0,iris,,,
iris.glo.update_per_sec,gauge,,,,"Global updates, local SET and KILL (per second).",0,iris,,,
iris.glo.update_rem_per_sec,gauge,,,,"Global updates, remote local SET and KILL (per second).",0,iris,,,
iris.iju.count,gauge,,,,Current count of updaters.,0,iris,,,
iris.iju.lock,gauge,,,,Flag to momentarily block updaters at beginning of write daemon pass.,0,iris,,,
iris.interop.alert_delay,gauge,,,,Count of Host Items that have triggered Alert for Message processing Delay.,0,iris,,,
iris.interop.hosts,gauge,,,,Count of host items by Status.,0,iris,,,
iris.interop.last_activity,gauge,,,,Last Activity Time.,0,iris,,,
iris.interop.messages.aborted,gauge,,message,,Count of Aborted messages since production started.,0,iris,,,
iris.interop.messages.count,count,,message,,Count of Messages processed since production started.,0,iris,,,
iris.interop.messages.discarded,gauge,,message,,Count of Discarded messages since production started.,0,iris,,,
iris.interop.messages.errored,gauge,,message,,Count of Errored message since production started.,0,iris,,,
iris.interop.messages.per_sec.count,count,,message,,Count of Messages processed since production started per second.,0,iris,,,
iris.interop.messages.suspended,gauge,,message,,Count of Suspended messages since production started.,0,iris,,,
iris.interop.queued,gauge,,message,,Count of queued messages for hosts with Queue Count Alert value.,0,iris,,,
iris.jrn.block_per_sec,gauge,,,,Journal blocks written to disk (per second).,0,iris,,,
iris.jrn.entry_per_sec,gauge,,,,Journal records created (per second).,0,iris,,,
iris.jrn.free_space,gauge,,,,Available space (in megabytes) for a journal directory.,0,iris,,,
iris.jrn.size,gauge,,,,Current size of all journal files (in megabytes).,0,iris,,,
iris.license.available,gauge,,,,Licenses not in use.,0,iris,,,
iris.license.consumed,gauge,,,,Licenses in use.,0,iris,,,
iris.license.days_remaining,gauge,,,,The number of days left before a license expires.,0,iris,,,
iris.license.percent_used,gauge,,percent,,Licenses in use (percentage).,0,iris,,,
iris.log_reads_per_sec,gauge,,,,Logical reads (per second).,0,iris,,,
iris.mirror.member_type,gauge,,,,"Mirror member type of this instance (1:Indeterminate, 2:Not Member, 3:Failover, 4:Async, 5:Disaster Recovery, 6:Read-Only Reporting, 7:Read-Write Reporting).",0,iris,,,
iris.obj.a_seize_per_sec,gauge,,,,Object resource Aseizes (per second).,0,iris,,,
iris.obj.del_per_sec,gauge,,,,Objects deleted (per second).,0,iris,,,
iris.obj.hit_per_sec,gauge,,,,"Object references, in process memory (per second).",0,iris,,,
iris.obj.load_per_sec,gauge,,,,"Object loaded from disk, not in shared memory (per second).",0,iris,,,
iris.obj.miss_per_sec,gauge,,,,"Object references, not found in process memory (per second).",0,iris,,,
iris.obj.new_per_sec,gauge,,,,Objects initialized (per second).,0,iris,,,
iris.obj.seize_per_sec,gauge,,,,Object resource seizes (per second).,0,iris,,,
iris.page_space_percent_used,gauge,,percent,,Page file space used (percentage of maximum allocated).,0,iris,,,
iris.phys.mem_percent_used,gauge,,percent,,Physical memory (RAM) used (percentage).,0,iris,,,
iris.phys.reads_per_sec,gauge,,,,Physical database block reads from disk (per second).,0,iris,,,
iris.phys.writes_per_sec,gauge,,,,Physical database block writes to disk (per second).,0,iris,,,
iris.process,gauge,,,,State of a process.,0,iris,,,
iris.process.block_allocs.count,count,,,,Count of database blocks newly allocated by process.,0,iris,,,
iris.process.block_writes.count,count,,,,Count of database blocks queued for writing by process.,0,iris,,,
iris.process.commands.count,count,,,,Count of ObjectScript commands executed by process.,0,iris,,,
iris.process.count,gauge,,,,Total number of active processes.,0,iris,,,
iris.process.glo_refs.count,count,,,,Count of global references by process.,0,iris,,,
iris.process.jrn_entries.count,count,,,,Count of journal entries by process.,0,iris,,,
iris.process.phys_reads.count,count,,,,Count of physical database block reads by process.,0,iris,,,
iris.process.ppg_size_mb,gauge,,,,Process private global blocks in MB.,0,iris,,,
iris.res.a_seize.count,count,,,,Resource Seize satisfied after a busy wait.,0,iris,,,
iris.res.n_seize.count,count,,,,Resource Seize not satisfied and had to hibernate.,0,iris,,,
iris.res.seize.count,count,,,,Resource Seize.,0,iris,,,
iris.rtn.a_seize_per_sec,gauge,,,,Routine resource Aseizes (per second).,0,iris,,,
iris.rtn.call_local_per_sec,gauge,,,,"Routine calls, local (per second).",0,iris,,,
iris.rtn.call_miss_per_sec,gauge,,,,Routine calls not found in memory (per second).,0,iris,,,
iris.rtn.call_remote_per_sec,gauge,,,,"Routine calls, remote (per second).",0,iris,,,
iris.rtn.count_by_ns,gauge,,,,Total number of routines in each namespace.,0,iris,,,
iris.rtn.load_per_sec,gauge,,,,Routines locally loaded from or saved to disk (per second).,0,iris,,,
iris.rtn.load_rem_per_sec,gauge,,,,Routines remotely loaded from or saved to disk (per second).,0,iris,,,
iris.rtn.seize_per_sec,gauge,,,,Routine resource seizes (per second).,0,iris,,,
iris.sam.get_db_sensors_seconds,gauge,,second,,Time to fetch Database related metrics.,0,iris,,,
iris.sam.get_interop_sensors_seconds,gauge,,second,,Time to fetch Interoperability related metrics.,0,iris,,,
iris.sam.get_jrn_sensors_seconds,gauge,,second,,Time to fetch Journal related metrics.,0,iris,,,
iris.sam.get_sql_sensors_seconds,gauge,,second,,Time to fetch SQL related metrics.,0,iris,,,
iris.sam.get_wqm_sensors_seconds,gauge,,second,,Time to fetch Work Queue Manager related metrics.,0,iris,,,
iris.smh.available,gauge,,byte,,Shared memory available (bytes) by purpose.,0,iris,,,
iris.smh.percent_full,gauge,,percent,,Shared memory in use (percentage of allocated) by purpose.,0,iris,,,
iris.smh.total,gauge,,byte,,Shared memory allocated (bytes) for current instance.,0,iris,,,
iris.smh.total_percent_full,gauge,,percent,,Shared memory in use (percentage of allocated) for current instance.,0,iris,,,
iris.smh.used,gauge,,byte,,Shared memory in use (bytes) by purpose.,0,iris,,,
iris.sql.commands_per_second,gauge,,,,Average number of ObjectScript commands executed by SQL queries (per second).,0,iris,,,
iris.sql.queries_avg_runtime,gauge,,second,,Average SQL statement runtime in seconds.,0,iris,,,
iris.sql.queries_avg_runtime_std_dev,gauge,,second,,Standard deviation for SQL statement runtime.,0,iris,,,
iris.sql.queries_per_second,gauge,,query,,Average number of SQL statements per second.,0,iris,,,
iris.sql.row_count_per_second,gauge,,,,Average number of SQL rows returned per second.,0,iris,,,
iris.system.alerts,gauge,,,,Number of system alerts posted since startup.,0,iris,,,
iris.system.alerts_log,gauge,,,,Number of alerts recorded in the alerts.log file.,0,iris,,,
iris.system.alerts_new,gauge,,,,A boolean value indicating that alerts have been posted since the last time the Alerts API was called.,0,iris,,,
iris.system.info,gauge,,,,"Key system information, including version, platform, product name, and other relevant details.",0,iris,,,
iris.system.state,gauge,,,,"An integer representing the overall state of the system (-1: Hung, 0: OK, 1: Warning, 2: Alert).",0,iris,,,
iris.trans.open_count,gauge,,,,Open transactions on the current instance.,0,iris,,,
iris.trans.open_secs,gauge,,second,,Duration (seconds) of all open transactions on the current instance.,0,iris,,,
iris.trans.open_secs.max,gauge,,second,,Duration (seconds) of longest currently open transaction on the current instance.,0,iris,,,
iris.wd.buffer_redirty,gauge,,,,Number of database buffers written during most recent write daemon cycle that were also written in prior cycle.,0,iris,,,
iris.wd.buffer_write,gauge,,,,Number of database buffers written during most recent write daemon cycle.,0,iris,,,
iris.wd.condition,gauge,,,,A flag indicating that some set/kill operations may be blocked.,0,iris,,,
iris.wd.cycle_time,gauge,,millisecond,,Time (milliseconds) for most recent write daemon cycle to complete.,0,iris,,,
iris.wd.pass,gauge,,,,Current pass of the write daemon since startup.,0,iris,,,
iris.wd.phase,gauge,,,,Current phase of the write daemon.,0,iris,,,
iris.wd.proc_in_global,gauge,,,,Number of processes actively holding global buffers at start of most recent write daemon cycle.,0,iris,,,
iris.wd.size_write,gauge,,,,Size (kilobytes) of database buffers written during most recent write daemon cycle.,0,iris,,,
iris.wd.sleep,gauge,,millisecond,,Time (milliseconds) that write daemon was inactive before most recent write daemon cycle began.,0,iris,,,
iris.wd.suspended,gauge,,,,Indicates the write daemon is suspended.,0,iris,,,
iris.wd.temp_queue,gauge,,,,In-memory buffers used at start of most recent write daemon cycle.,0,iris,,,
iris.wd.temp_write,gauge,,,,In-memory buffers written during most recent write daemon cycle (typically none).,0,iris,,,
iris.wd.write_time,gauge,,millisecond,,Time (milliseconds) write daemon spent writing buffers to databases during most recent cycle.,0,iris,,,
iris.wdwij_time,gauge,,millisecond,,Time (milliseconds) write daemon spent writing to WIJ file during most recent cycle.,0,iris,,,
iris.wij_writes_per_sec,gauge,,,,WIJ physical block writes (per second).,0,iris,,,
iris.wqm.active_worker_jobs,gauge,,,,Average number of worker jobs running logic that are not blocked.,0,iris,,,
iris.wqm.commands_per_sec,gauge,,,,Average number of commands executed per second.,0,iris,,,
iris.wqm.globals_per_sec,gauge,,,,Average number of global references per second.,0,iris,,,
iris.wqm.max_active_worker_jobs,gauge,,,,Max number of active workers since last log entry.,0,iris,,,
iris.wqm.max_work_queue_depth,gauge,,,,Max number of work queue entries since last log entry (tasks waiting for workers to service them).,0,iris,,,
iris.wqm.waiting_worker_jobs,gauge,,,,Average number of worker jobs waiting for a group to connect to (currently idle but available to do work).,0,iris,,,
