metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
supervisord.process.count,gauge,,process,,The number of supervisord monitored processes,0,supervisord,count,
supervisord.process.uptime,gauge,,second,,The process uptime,0,supervisord,uptime,
