metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric,sample_tags
supabase.node.vmstat.oom_kill.count,count,,,,/proc/vmstat information field oom_kill.,0,supabase,,,
supabase.node.vmstat.pgfault.count,count,,,,/proc/vmstat information field pgfault.,0,supabase,,,
supabase.node.vmstat.pgmajfault.count,count,,,,/proc/vmstat information field pgmajfault.,0,supabase,,,
supabase.node.vmstat.pgpgin.count,count,,,,/proc/vmstat information field pgpgin.,0,supabase,,,
supabase.node.vmstat.pgpgout.count,count,,,,/proc/vmstat information field pgpgout.,0,supabase,,,
supabase.node.vmstat.pswpin.count,count,,,,/proc/vmstat information field pswpin.,0,supabase,,,
supabase.node.vmstat.pswpout.count,count,,,,/proc/vmstat information field pswpout.,0,supabase,,,
supabase.pg.up,gauge,,,,Whether the last scrape of metrics from PostgreSQL was able to connect to the server.,0,supabase,,,
supabase.pg_database_size,gauge,,megabyte,,Disk space used by the database.,0,supabase,,,
supabase.pg_database_size.bytes,gauge,,byte,,Disk space used by the database.,0,supabase,,,
supabase.pg_exporter.last_scrape_duration_seconds,gauge,,second,,Duration of the last scrape of metrics from PostgreSQL.,0,supabase,,,
supabase.pg_exporter.last_scrape_error,gauge,,,,Whether the last scrape of metrics from PostgreSQL resulted in an error.,0,supabase,,,
supabase.pg_exporter.scrapes.count,count,,,,Total number of times PostgreSQL was scraped for metrics.,0,supabase,,,
supabase.pg_exporter.user_queries_load_error,gauge,,,,Whether the user queries file was loaded and parsed successfully.,0,supabase,,,
supabase.pg_ls.archive_statusdir_wal_pending.count,count,,,,Number of not yet archived WAL files,0,supabase,,,
supabase.pg_replication_slots.max_lag_bytes,gauge,,byte,,Max Replication Lag,0,supabase,,,
supabase.pg_scrape_collector.duration_seconds,gauge,,,,Duration of a collector scrape.,0,supabase,,,
supabase.pg_scrape_collector.success,gauge,,,,Whether a collector succeeded.,0,supabase,,,
supabase.pg_settings.default_transaction_read_only,gauge,,,,Default transaction mode set to read only,0,supabase,,,
supabase.pg_stat_activity.xact_runtime,gauge,,,,Transaction Runtime,0,supabase,,,
supabase.pg_stat_bgwriter.buffers_alloc.count,count,,,,Buffers allocated,0,supabase,,,
supabase.pg_stat_bgwriter.buffers_backend.count,count,,,,Buffers written directly by a backend,0,supabase,,,
supabase.pg_stat_bgwriter.buffers_backend_fsync.count,count,,,,fsync calls executed by a backend directly,0,supabase,,,
supabase.pg_stat_bgwriter.buffers_checkpoint.count,count,,,,Buffers written during checkpoints,0,supabase,,,
supabase.pg_stat_bgwriter.buffers_clean.count,count,,,,Buffers written by bg writter,0,supabase,,,
supabase.pg_stat_bgwriter.checkpoint_sync_time.count,count,,,,Time spent synchronizing checkpoint files to disk,0,supabase,,,
supabase.pg_stat_bgwriter.checkpoint_write_time.count,count,,,,Time spent writing checkpoint files to disk,0,supabase,,,
supabase.pg_stat_bgwriter.checkpoints_req.count,count,,,,Requested checkpoints performed,0,supabase,,,
supabase.pg_stat_bgwriter.checkpoints_timed.count,count,,,,Scheduled checkpoints performed,0,supabase,,,
supabase.pg_stat_bgwriter.maxwritten_clean.count,count,,,,Number of times bg writer stopped a cleaning scan because it had written too many buffers,0,supabase,,,
supabase.pg_stat_bgwriter.stats_reset.count,count,,,,Most recent stat reset time,0,supabase,,,
supabase.pg_stat_database.blks_hit.count,count,,,,Disk blocks found in buffer cache,0,supabase,,,
supabase.pg_stat_database.blks_read.count,count,,,,Number of disk blocks read,0,supabase,,,
supabase.pg_stat_database.conflicts.confl_bufferpin.count,count,,,,Queries cancelled due to pinned buffers,0,supabase,,,
supabase.pg_stat_database.conflicts.confl_deadlock.count,count,,,,Queries cancelled due to deadlocks,0,supabase,,,
supabase.pg_stat_database.conflicts.confl_lock.count,count,,,,Queries cancelled due to lock timeouts,0,supabase,,,
supabase.pg_stat_database.conflicts.confl_snapshot.count,count,,,,Queries cancelled due to old snapshots,0,supabase,,,
supabase.pg_stat_database.conflicts.confl_tablespace.count,count,,,,Queries cancelled due to dropped tablespaces,0,supabase,,,
supabase.pg_stat_database.conflicts.count,count,,,,Queries canceled due to conflicts with recovery,0,supabase,,,
supabase.pg_stat_database.deadlocks.count,count,,,,Deadlocks detected,0,supabase,,,
supabase.pg_stat_database.num_backends,gauge,,,,The number of active backends,0,supabase,,,
supabase.pg_stat_database.temp_bytes.count,count,,byte,,Temp data written by queries,0,supabase,,,
supabase.pg_stat_database.temp_files.count,count,,,,Temp files created by queries,0,supabase,,,
supabase.pg_stat_database.tup_deleted.count,count,,,,Rows deleted,0,supabase,,,
supabase.pg_stat_database.tup_fetched.count,count,,,,Rows fetched by queries,0,supabase,,,
supabase.pg_stat_database.tup_inserted.count,count,,,,Rows inserted,0,supabase,,,
supabase.pg_stat_database.tup_returned.count,count,,,,Rows returned by queries,0,supabase,,,
supabase.pg_stat_database.tup_updated.count,count,,,,Rows updated,0,supabase,,,
supabase.pg_stat_database.xact_commit.count,count,,,,Transactions committed,0,supabase,,,
supabase.pg_stat_database.xact_rollback.count,count,,,,Transactions rolled back,0,supabase,,,
supabase.pg_stat_statements.total_queries.count,count,,,,Number of times executed,0,supabase,,,
supabase.pg_stat_statements.total_time_seconds.count,count,,second,,Total time spent in seconds,0,supabase,,,
supabase.pg_status.in_recovery,gauge,,,,Database in recovery,0,supabase,,,
supabase.pg_wal.size,gauge,,megabyte,,Disk space used by WAL files,0,supabase,,,
supabase.pgrst.db_pool.available_connections,gauge,,connection,,Available connections in the pool,0,supabase,,,
supabase.pgrst.db_pool.connection_timeouts.count,count,,connection,,The total number of pool connection timeouts,0,supabase,,,
supabase.pgrst.db_pool.max_connections,gauge,,connection,,Max pool connections,0,supabase,,,
supabase.pgrst.db_pool.requests_waiting,gauge,,,,Requests waiting to acquire a pool connection,0,supabase,,,
supabase.pgrst.schema_cache.loads.count,count,,,,The total number of times the schema cache was loaded,0,supabase,,,
supabase.pgrst.schema_cache.query_time_seconds,gauge,,second,,The query time in seconds of the last schema cache load,0,supabase,,,
supabase.physical_replication_lag.is_connected_to_primary,gauge,,,,Monitor connection to the primary database,0,supabase,,,
supabase.physical_replication_lag.is_wal_replay_paused,gauge,,,,Check if WAL replay has been paused,0,supabase,,,
supabase.physical_replication_lag_seconds,gauge,,second,,Physical replication lag in seconds,0,supabase,,,
supabase.postgres_exporter.build_info,gauge,,,,"A metric with a constant '1' value labeled by version, revision, branch, goversion from which postgres_exporter was built, and the goos and goarch for the build.",0,supabase,,,
supabase.postgres_exporter.config_last_reload_successful,gauge,,,,Postgres exporter config loaded successfully.,0,supabase,,,
supabase.postgresql.restarts.count,count,,,,Number of times postgresql has been restarted,0,supabase,,,
supabase.process.cpu.seconds.count,count,,,,Total user and system CPU time spent in seconds.,0,supabase,,,
supabase.process.max_fds,gauge,,,,Maximum number of open file descriptors.,0,supabase,,,
supabase.process.open_fds,gauge,,,,Number of open file descriptors.,0,supabase,,,
supabase.process.resident_memory.bytes,gauge,,byte,,Resident memory size in bytes.,0,supabase,,,
supabase.process.runtime.go_mem_live_objects,gauge,,,,Number of live objects is the number of cumulative Mallocs - Frees,0,supabase,,,
supabase.process.start_time.seconds,gauge,,second,,Start time of the process since unix epoch in seconds.,0,supabase,,,
supabase.process.virtual_memory.bytes,gauge,,byte,,Virtual memory size in bytes.,0,supabase,,,
supabase.process.virtual_memory.max_bytes,gauge,,byte,,Maximum amount of virtual memory available in bytes.,0,supabase,,,
supabase.promhttp_metric_handler.requests.count,count,,,,Total number of scrapes by HTTP status code.,0,supabase,,,
supabase.promhttp_metric_handler.requests_in_flight,gauge,,,,Current number of scrapes being served.,0,supabase,,,
supabase.realtime_postgres_changes.client_subscriptions,gauge,,,,Client subscriptions listening for Postgres changes,0,supabase,,,
supabase.realtime_postgres_changes.total_subscriptions,gauge,,,,Total subscription records listening for Postgres changes,0,supabase,,,
supabase.runtime.uptime_milliseconds,gauge,,,,Milliseconds since application was initialized,0,supabase,,,
supabase.storage.storage_size,gauge,,megabyte,,The total size used for all storage buckets.,0,supabase,,,
supabase.storage_api.database_query_performance.bucket,count,,,,Latency distribution buckets for database queries in seconds.,0,supabase,,,
supabase.storage_api.database_query_performance.count,count,,,,Total count of database queries executed.,0,supabase,,,
supabase.storage_api.database_query_performance.sum,count,,second,,Total time spent executing database queries in seconds.,0,supabase,,,
supabase.storage_api.db_connections,gauge,,connection,,Current number of active database connections.,0,supabase,,,
supabase.storage_api.db_pool,gauge,,connection,,Number of database connection pools created.,0,supabase,,,
supabase.storage_api.http_pool.busy_sockets,gauge,,,,Number of busy sockets in the HTTP pool.,0,supabase,,,
supabase.storage_api.http_pool.errors,gauge,,,,Total errors in the HTTP pool.,0,supabase,,,
supabase.storage_api.http_pool.free_sockets,gauge,,,,Number of free sockets available in the HTTP pool.,0,supabase,,,
supabase.storage_api.http_pool.requests,gauge,,request,,Number of pending HTTP requests waiting for a socket.,0,supabase,,,
supabase.storage_api.http_request.duration_seconds.bucket,count,,,,Latency distribution buckets for HTTP requests in seconds.,0,supabase,,,
supabase.storage_api.http_request.duration_seconds.count,count,,,,Total count of HTTP requests processed.,0,supabase,,,
supabase.storage_api.http_request.duration_seconds.sum,count,,second,,Total time spent processing HTTP requests in seconds.,0,supabase,,,
supabase.storage_api.http_request.summary_seconds.count,count,,,,Total count of HTTP requests (summary metric).,0,supabase,,,
supabase.storage_api.http_request.summary_seconds.quantile,gauge,,second,,Quantiles of HTTP request latency.,0,supabase,,,
supabase.storage_api.http_request.summary_seconds.sum,count,,second,,Total time spent processing HTTP requests.,0,supabase,,,
supabase.storage_api.nodejs.active_handles,gauge,,,,Active libuv handles grouped by type .,0,supabase,,,
supabase.storage_api.nodejs.active_handles.total,gauge,,,,Total number of active libuv handles.,0,supabase,,,
supabase.storage_api.nodejs.active_requests.total,gauge,,request,,Total number of active libuv requests.,0,supabase,,,
supabase.storage_api.nodejs.active_resources,gauge,,,,Active resources keeping the event loop alive.,0,supabase,,,
supabase.storage_api.nodejs.active_resources.total,gauge,,,,Total number of active resources.,0,supabase,,,
supabase.storage_api.nodejs.eventloop_lag.max_seconds,gauge,,second,,Maximum observed event loop lag in seconds.,0,supabase,,,
supabase.storage_api.nodejs.eventloop_lag.mean_seconds,gauge,,second,,Mean event loop lag in seconds.,0,supabase,,,
supabase.storage_api.nodejs.eventloop_lag.p50_seconds,gauge,,second,,50th percentile (median) event loop lag in seconds.,0,supabase,,,
supabase.storage_api.nodejs.eventloop_lag.p90_seconds,gauge,,second,,90th percentile event loop lag in seconds.,0,supabase,,,
supabase.storage_api.nodejs.eventloop_lag.p99_seconds,gauge,,second,,99th percentile event loop lag in seconds.,0,supabase,,,
supabase.storage_api.nodejs.eventloop_lag.seconds,gauge,,second,,Current event loop lag in seconds.,0,supabase,,,
supabase.storage_api.nodejs.eventloop_lag.stddev_seconds,gauge,,second,,Standard deviation of event loop lag measurements.,0,supabase,,,
supabase.storage_api.nodejs.external_memory.bytes,gauge,,byte,,Memory used by Node.js for C++ objects outside the V8 heap.,0,supabase,,,
supabase.storage_api.nodejs.gc_duration.seconds.bucket,count,,,,Garbage collection duration distribution buckets by GC type (minor/major/incremental).,0,supabase,,,
supabase.storage_api.nodejs.gc_duration.seconds.count,count,,,,Total garbage collection cycles.,0,supabase,,,
supabase.storage_api.nodejs.gc_duration.seconds.sum,count,,second,,Total time spent in garbage collection in seconds.,0,supabase,,,
supabase.storage_api.nodejs.heap_size.total_bytes,gauge,,byte,,Total V8 heap size allocated.,0,supabase,,,
supabase.storage_api.nodejs.heap_size.used_bytes,gauge,,byte,,Used V8 heap size.,0,supabase,,,
supabase.storage_api.nodejs.heap_space_size.available_bytes,gauge,,byte,,Available memory in a specific V8 heap space .,0,supabase,,,
supabase.storage_api.nodejs.heap_space_size.total_bytes,gauge,,byte,,Total memory allocated for a specific V8 heap space.,0,supabase,,,
supabase.storage_api.nodejs.heap_space_size.used_bytes,gauge,,byte,,Used memory in a specific V8 heap space.,0,supabase,,,
supabase.storage_api.nodejs.version_info,gauge,,,,Node.js version metadata (reported as a constant gauge with version tags).,0,supabase,,,
supabase.storage_api.nodejs_eventloop_lag.min_seconds,gauge,,second,,Minimum observed event loop lag in seconds.,0,supabase,,,
supabase.storage_api.process.heap_bytes,gauge,,byte,,Process heap memory usage in bytes.,0,supabase,,,
supabase.storage_api.process.max_fds,gauge,,,,Maximum allowed file descriptors for the process.,0,supabase,,,
supabase.storage_api.process.open_fds,gauge,,,,Currently open file descriptors.,0,supabase,,,
supabase.storage_api.process.resident_memory.bytes,gauge,,byte,,Resident memory (RSS) used by the process.,0,supabase,,,
supabase.storage_api.process.uptime.seconds,gauge,,second,,Time elapsed since process start.,0,supabase,,,
supabase.storage_api.process.virtual_memory.bytes,gauge,,byte,,Virtual memory allocated by the process.,0,supabase,,,
supabase.storage_api.process_cpu.seconds.count,count,,second,,Total CPU time (user + system) consumed by the process.,0,supabase,,,
supabase.storage_api.process_cpu.system.seconds.count,count,,second,,Total system CPU time consumed by the process.,0,supabase,,,
supabase.storage_api.process_cpu.user.seconds.count,count,,second,,Total user CPU time consumed by the process.,0,supabase,,,
supabase.usage_metrics.user_queries.count,count,,,,The total number of user queries executed.,0,supabase,,,
