metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
kube_controller_manager.goroutines,gauge,,,,Number of goroutines that currently exist,0,kubernetes_controller_manager,goroutines,
kube_controller_manager.job_controller.terminated_pods_tracking_finalizer,count,,,,Used to monitor whether the job controller is removing Pod finalizers from terminated Pods after accounting them in Job status,0,kubernetes_controller_manager,job_controller.terminated_pods_tracking_finalizer,
kube_controller_manager.leader_election.lease_duration,gauge,,,,Duration of the leadership lease,0,kubernetes_controller_manager,le.duration,
kube_controller_manager.leader_election.transitions,count,,,,Number of leadership transitions observed,0,kubernetes_controller_manager,le.transitions,
kube_controller_manager.max_fds,gauge,,,,Maximum allowed open file descriptors,0,kubernetes_controller_manager,max_fds,
kube_controller_manager.nodes.count,gauge,,,,"Number of registered nodes, per zone",0,kubernetes_controller_manager,nodes.count,
kube_controller_manager.nodes.evictions,count,,,,"Count of node eviction events, per zone",-1,kubernetes_controller_manager,nodes.evictions,
kube_controller_manager.nodes.unhealthy,gauge,,,,"Number of unhealthy nodes, per zone",-1,kubernetes_controller_manager,nodes.unhealthy,
kube_controller_manager.open_fds,gauge,,,,Number of open file descriptors,0,kubernetes_controller_manager,open_fds,
kube_controller_manager.queue.adds,count,,,,"Elements added, by queue",0,kubernetes_controller_manager,queue.adds,
kube_controller_manager.queue.depth,gauge,,,,"Current depth, by queue",-1,kubernetes_controller_manager,queue.depth,
kube_controller_manager.queue.latency.count,gauge,,,,"Processing latency count, by queue (deprecated in kubernetes v1.14)",0,kubernetes_controller_manager,queue.latency.count,
kube_controller_manager.queue.latency.quantile,gauge,,microsecond,,"Processing latency quantiles, by queue (deprecated in kubernetes v1.14)",-1,kubernetes_controller_manager,queue.latency.quantile,
kube_controller_manager.queue.latency.sum,gauge,,microsecond,,"Processing latency sum, by queue (deprecated in kubernetes v1.14)",-1,kubernetes_controller_manager,queue.latency.sum,
kube_controller_manager.queue.process_duration.count,gauge,,,,"How long processing an item from workqueue takes, by queue",0,kubernetes_controller_manager,process.duration.count,
kube_controller_manager.queue.process_duration.sum,gauge,,second,,"Total workqueue processing time, by queue",-1,kubernetes_controller_manager,process.duration.sum,
kube_controller_manager.queue.queue_duration.count,gauge,,,,"How long item stays in a queue before being requested, by queue",0,kubernetes_controller_manager,queue.duration.count,
kube_controller_manager.queue.queue_duration.sum,gauge,,second,,"Total time of items stays in a queue before being requested, by queue",-1,kubernetes_controller_manager,queue.duration.sum,
kube_controller_manager.queue.retries,count,,,,"Retries handled, by queue",-1,kubernetes_controller_manager,queue.retries,
kube_controller_manager.queue.work_duration.count,gauge,,,,"Work duration, by queue (deprecated in kubernetes v1.14)",0,kubernetes_controller_manager,work.duration.count,
kube_controller_manager.queue.work_duration.quantile,gauge,,microsecond,,"Work duration quantiles, by queue (deprecated in kubernetes v1.14)",-1,kubernetes_controller_manager,work.duration.quantile,
kube_controller_manager.queue.work_duration.sum,gauge,,microsecond,,"Work duration sum, by queue (deprecated in kubernetes v1.14)",-1,kubernetes_controller_manager,work.duration.sum,
kube_controller_manager.queue.work_longest_duration,gauge,,second,,"How many seconds has the longest running processor been running, by queue",-1,kubernetes_controller_manager,work.longest.duration,
kube_controller_manager.queue.work_unfinished_duration,gauge,,second,,"How many seconds of work has done that is in progress and hasn't been observed by process_duration, by queue",-1,kubernetes_controller_manager,work.unfinished.duration,
kube_controller_manager.rate_limiter.use,gauge,,,,"Usage of the rate limiter, by limiter",-1,kubernetes_controller_manager,rate_limiter.use,
kube_controller_manager.slis.kubernetes_healthcheck,gauge,,,,Result of a single controller manager healthcheck (alpha; requires k8s v1.26+),0,kubernetes_controller_manager,slis.kubernetes_healthcheck,
kube_controller_manager.slis.kubernetes_healthcheck_total,count,,,,Cumulative results of all controller manager healthchecks (alpha; requires k8s v1.26+),0,kubernetes_controller_manager,slis.kubernetes_healthcheck_total,
kube_controller_manager.threads,gauge,,,,Number of OS threads created,0,kubernetes_controller_manager,threads,
