metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric,sample_tags
hpe_aruba_edgeconnect.interface.bandwidth.rx.count,gauge,,byte,,Bytes received on the interface,0,hpe_aruba_edgeconnect,interface bandwidth rx count,,interface_name:wan0
hpe_aruba_edgeconnect.interface.bandwidth.rx.max,gauge,,byte,,Peak bytes received on the interface,0,hpe_aruba_edgeconnect,interface bandwidth rx max,,interface_name:wan0
hpe_aruba_edgeconnect.interface.bandwidth.rx.rate,gauge,,byte,second,Receive rate on the interface in bytes per second,0,hpe_aruba_edgeconnect,interface bandwidth rx rate,,interface_name:wan0
hpe_aruba_edgeconnect.interface.bandwidth.tx.count,gauge,,byte,,Bytes transmitted on the interface,0,hpe_aruba_edgeconnect,interface bandwidth tx count,,interface_name:wan0
hpe_aruba_edgeconnect.interface.bandwidth.tx.max,gauge,,byte,,Peak bytes transmitted on the interface,0,hpe_aruba_edgeconnect,interface bandwidth tx max,,interface_name:wan0
hpe_aruba_edgeconnect.interface.bandwidth.tx.rate,gauge,,byte,second,Transmit rate on the interface in bytes per second,0,hpe_aruba_edgeconnect,interface bandwidth tx rate,,interface_name:wan0
hpe_aruba_edgeconnect.interface.drops.bytes.rx.count,gauge,,byte,,Forward drop bytes received on the interface,0,hpe_aruba_edgeconnect,interface drops bytes rx count,,interface_name:wan0
hpe_aruba_edgeconnect.interface.drops.bytes.rx.max,gauge,,byte,,Peak forward drop bytes received on the interface,0,hpe_aruba_edgeconnect,interface drops bytes rx max,,interface_name:wan0
hpe_aruba_edgeconnect.interface.drops.bytes.rx.rate,gauge,,byte,second,Forward drop bytes received per second on the interface,0,hpe_aruba_edgeconnect,interface drops bytes rx rate,,interface_name:wan0
hpe_aruba_edgeconnect.interface.drops.bytes.tx.count,gauge,,byte,,Forward drop bytes transmitted on the interface,0,hpe_aruba_edgeconnect,interface drops bytes tx count,,interface_name:wan0
hpe_aruba_edgeconnect.interface.drops.bytes.tx.max,gauge,,byte,,Peak forward drop bytes transmitted on the interface,0,hpe_aruba_edgeconnect,interface drops bytes tx max,,interface_name:wan0
hpe_aruba_edgeconnect.interface.drops.bytes.tx.rate,gauge,,byte,second,Forward drop bytes transmitted per second on the interface,0,hpe_aruba_edgeconnect,interface drops bytes tx rate,,interface_name:wan0
hpe_aruba_edgeconnect.interface.drops.packets.rx.count,gauge,,packet,,Forward drop packets received on the interface,0,hpe_aruba_edgeconnect,interface drops packets rx count,,interface_name:wan0
hpe_aruba_edgeconnect.interface.drops.packets.rx.max,gauge,,packet,,Peak forward drop packets received on the interface,0,hpe_aruba_edgeconnect,interface drops packets rx max,,interface_name:wan0
hpe_aruba_edgeconnect.interface.drops.packets.rx.rate,gauge,,packet,second,Forward drop packets received per second on the interface,0,hpe_aruba_edgeconnect,interface drops packets rx rate,,interface_name:wan0
hpe_aruba_edgeconnect.interface.drops.packets.tx.count,gauge,,packet,,Forward drop packets transmitted on the interface,0,hpe_aruba_edgeconnect,interface drops packets tx count,,interface_name:wan0
hpe_aruba_edgeconnect.interface.drops.packets.tx.max,gauge,,packet,,Peak forward drop packets transmitted on the interface,0,hpe_aruba_edgeconnect,interface drops packets tx max,,interface_name:wan0
hpe_aruba_edgeconnect.interface.drops.packets.tx.rate,gauge,,packet,second,Forward drop packets transmitted per second on the interface,0,hpe_aruba_edgeconnect,interface drops packets tx rate,,interface_name:wan0
hpe_aruba_edgeconnect.interface.oper.status,gauge,,,,Operational status of the interface (1=up 2=down),0,hpe_aruba_edgeconnect,interface oper status,,interface_name:wan0
hpe_aruba_edgeconnect.interface.speed,gauge,,bit,second,Configured speed of the interface in bits per second,0,hpe_aruba_edgeconnect,interface speed,,interface_name:wan0
hpe_aruba_edgeconnect.interface.utilization.rx.avg,gauge,,percent,,Average receive utilization percentage of the interface,0,hpe_aruba_edgeconnect,interface utilization rx avg,,interface_name:wan0
hpe_aruba_edgeconnect.interface.utilization.rx.max,gauge,,percent,,Peak receive utilization percentage of the interface,0,hpe_aruba_edgeconnect,interface utilization rx max,,interface_name:wan0
hpe_aruba_edgeconnect.interface.utilization.tx.avg,gauge,,percent,,Average transmit utilization percentage of the interface,0,hpe_aruba_edgeconnect,interface utilization tx avg,,interface_name:wan0
hpe_aruba_edgeconnect.interface.utilization.tx.max,gauge,,percent,,Peak transmit utilization percentage of the interface,0,hpe_aruba_edgeconnect,interface utilization tx max,,interface_name:wan0
hpe_aruba_edgeconnect.nexthop.status,gauge,,,,Nexthop administrative or operational status,0,hpe_aruba_edgeconnect,nexthop status,,probe_target:om_passThrough_6 status_type:admin
hpe_aruba_edgeconnect.qos.class.bandwidth.rx.count,gauge,,byte,,Bytes received for the DSCP class,0,hpe_aruba_edgeconnect,qos class bandwidth rx count,,dscp:be side:wan
hpe_aruba_edgeconnect.qos.class.bandwidth.rx.max,gauge,,byte,,Peak receive bandwidth for the DSCP class in bytes,0,hpe_aruba_edgeconnect,qos class bandwidth rx max,,dscp:be side:wan
hpe_aruba_edgeconnect.qos.class.bandwidth.rx.rate,gauge,,byte,second,Receive rate for the DSCP class in bytes per second,0,hpe_aruba_edgeconnect,qos class bandwidth rx rate,,dscp:be side:wan
hpe_aruba_edgeconnect.qos.class.bandwidth.tx.count,gauge,,byte,,Bytes transmitted for the DSCP class,0,hpe_aruba_edgeconnect,qos class bandwidth tx count,,dscp:be side:wan
hpe_aruba_edgeconnect.qos.class.bandwidth.tx.max,gauge,,byte,,Peak transmit bandwidth for the DSCP class in bytes,0,hpe_aruba_edgeconnect,qos class bandwidth tx max,,dscp:be side:wan
hpe_aruba_edgeconnect.qos.class.bandwidth.tx.rate,gauge,,byte,second,Transmit rate for the DSCP class in bytes per second,0,hpe_aruba_edgeconnect,qos class bandwidth tx rate,,dscp:be side:wan
hpe_aruba_edgeconnect.qos.class.drop.percentage,gauge,,percent,,Percentage of packets shaped that were dropped by QoS,0,hpe_aruba_edgeconnect,qos class drop percentage,,traffic_class:2
hpe_aruba_edgeconnect.qos.class.drops,gauge,,packet,,QoS or other dropped packets by the traffic shaper,0,hpe_aruba_edgeconnect,qos class drops,,traffic_class:2 drop_type:qos
hpe_aruba_edgeconnect.tunnel.internet_breakout.bandwidth.rx.count,gauge,,byte,,Bytes received on the internet breakout tunnel,0,hpe_aruba_edgeconnect,tunnel internet breakout bandwidth rx count,,interface_name:wan0
hpe_aruba_edgeconnect.tunnel.internet_breakout.bandwidth.rx.max,gauge,,byte,second,Maximum configured receive bandwidth on the internet breakout tunnel,0,hpe_aruba_edgeconnect,tunnel internet breakout bandwidth rx max,,interface_name:wan0
hpe_aruba_edgeconnect.tunnel.internet_breakout.bandwidth.rx.rate,gauge,,byte,second,Receive rate on the internet breakout tunnel in bytes per second,0,hpe_aruba_edgeconnect,tunnel internet breakout bandwidth rx rate,,interface_name:wan0
hpe_aruba_edgeconnect.tunnel.internet_breakout.bandwidth.tx.count,gauge,,byte,,Bytes transmitted on the internet breakout tunnel,0,hpe_aruba_edgeconnect,tunnel internet breakout bandwidth tx count,,interface_name:wan0
hpe_aruba_edgeconnect.tunnel.internet_breakout.bandwidth.tx.max,gauge,,byte,,Maximum configured transmit bandwidth on the internet breakout tunnel,0,hpe_aruba_edgeconnect,tunnel internet breakout bandwidth tx max,,interface_name:wan0
hpe_aruba_edgeconnect.tunnel.internet_breakout.bandwidth.tx.rate,gauge,,byte,second,Transmit rate on the internet breakout tunnel in bytes per second,0,hpe_aruba_edgeconnect,tunnel internet breakout bandwidth tx rate,,interface_name:wan0
hpe_aruba_edgeconnect.tunnel.jitter,gauge,,millisecond,,Average jitter on the tunnel,0,hpe_aruba_edgeconnect,tunnel jitter,,tunnel_name:pass-through
hpe_aruba_edgeconnect.tunnel.jitter.max,gauge,,millisecond,,Peak jitter on the tunnel,0,hpe_aruba_edgeconnect,tunnel jitter max,,tunnel_name:pass-through
hpe_aruba_edgeconnect.tunnel.latency,gauge,,millisecond,,Average latency on the tunnel,0,hpe_aruba_edgeconnect,tunnel latency,,tunnel_name:pass-through
hpe_aruba_edgeconnect.tunnel.latency.max,gauge,,millisecond,,Peak latency on the tunnel,0,hpe_aruba_edgeconnect,tunnel latency max,,tunnel_name:pass-through
hpe_aruba_edgeconnect.tunnel.latency.min,gauge,,millisecond,,Minimum latency on the tunnel,0,hpe_aruba_edgeconnect,tunnel latency min,,tunnel_name:pass-through
hpe_aruba_edgeconnect.tunnel.loss,gauge,,percent,,Packet loss on the tunnel,0,hpe_aruba_edgeconnect,tunnel loss,,tunnel_name:pass-through fec:post
hpe_aruba_edgeconnect.tunnel.qoe.mos,gauge,,,,Mean Opinion Score on the tunnel,0,hpe_aruba_edgeconnect,tunnel qoe mos,,tunnel_name:pass-through fec:post
hpe_aruba_edgeconnect.tunnel.qoe.mos.min,gauge,,,,Minimum Mean Opinion Score on the tunnel,0,hpe_aruba_edgeconnect,tunnel qoe mos min,,tunnel_name:pass-through fec:post
hpe_aruba_edgeconnect.tunnel.status,gauge,,second,,Seconds the tunnel was down in the interval,0,hpe_aruba_edgeconnect,tunnel status,,tunnel_name:pass-through
hpe_aruba_edgeconnect.tunnel.throughput.rx.bps.count,gauge,,byte,,Bytes received on the tunnel,0,hpe_aruba_edgeconnect,tunnel throughput rx bps count,,tunnel_name:pass-through side:wan
hpe_aruba_edgeconnect.tunnel.throughput.rx.bps.max,gauge,,bit,second,Peak receive throughput on the tunnel in bits per second,0,hpe_aruba_edgeconnect,tunnel throughput rx bps max,,tunnel_name:pass-through side:wan
hpe_aruba_edgeconnect.tunnel.throughput.rx.bps.rate,gauge,,bit,second,Receive throughput rate on the tunnel in bits per second,0,hpe_aruba_edgeconnect,tunnel throughput rx bps rate,,tunnel_name:pass-through side:wan
hpe_aruba_edgeconnect.tunnel.throughput.rx.pps.count,gauge,,packet,,Packets received on the tunnel,0,hpe_aruba_edgeconnect,tunnel throughput rx pps count,,tunnel_name:pass-through side:wan
hpe_aruba_edgeconnect.tunnel.throughput.rx.pps.max,gauge,,packet,second,Peak receive packet rate on the tunnel in packets per second,0,hpe_aruba_edgeconnect,tunnel throughput rx pps max,,tunnel_name:pass-through side:wan
hpe_aruba_edgeconnect.tunnel.throughput.rx.pps.rate,gauge,,packet,second,Receive packet rate on the tunnel in packets per second,0,hpe_aruba_edgeconnect,tunnel throughput rx pps rate,,tunnel_name:pass-through side:wan
hpe_aruba_edgeconnect.tunnel.throughput.tx.bps.count,gauge,,byte,,Bytes transmitted on the tunnel,0,hpe_aruba_edgeconnect,tunnel throughput tx bps count,,tunnel_name:pass-through side:wan
hpe_aruba_edgeconnect.tunnel.throughput.tx.bps.max,gauge,,bit,second,Peak transmit throughput on the tunnel in bits per second,0,hpe_aruba_edgeconnect,tunnel throughput tx bps max,,tunnel_name:pass-through side:wan
hpe_aruba_edgeconnect.tunnel.throughput.tx.bps.rate,gauge,,bit,second,Transmit throughput rate on the tunnel in bits per second,0,hpe_aruba_edgeconnect,tunnel throughput tx bps rate,,tunnel_name:pass-through side:wan
hpe_aruba_edgeconnect.tunnel.throughput.tx.pps.count,gauge,,packet,,Packets transmitted on the tunnel,0,hpe_aruba_edgeconnect,tunnel throughput tx pps count,,tunnel_name:pass-through side:wan
hpe_aruba_edgeconnect.tunnel.throughput.tx.pps.max,gauge,,packet,second,Peak transmit packet rate on the tunnel in packets per second,0,hpe_aruba_edgeconnect,tunnel throughput tx pps max,,tunnel_name:pass-through side:wan
hpe_aruba_edgeconnect.tunnel.throughput.tx.pps.rate,gauge,,packet,second,Transmit packet rate on the tunnel in packets per second,0,hpe_aruba_edgeconnect,tunnel throughput tx pps rate,,tunnel_name:pass-through side:wan
