metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name
couchdb.couchdb.httpd.aborted_requests,gauge,,,,number of aborted requests,0,couchdb2,
couchdb.couchdb.httpd.bulk_docs.min,gauge,,,,Min of the distribution of the number of docs in _bulk_docs requests,0,couchdb2,
couchdb.couchdb.httpd.bulk_docs.max,gauge,,,,Max of the distribution of the number of docs in _bulk_docs requests,0,couchdb2,
couchdb.couchdb.httpd.bulk_docs.arithmetic_mean,gauge,,,,Arithmetic_mean of the distribution of the number of docs in _bulk_docs requests,0,couchdb2,
couchdb.couchdb.httpd.bulk_docs.geometric_mean,gauge,,,,Geometric_mean of the distribution of the number of docs in _bulk_docs requests,0,couchdb2,
couchdb.couchdb.httpd.bulk_docs.harmonic_mean,gauge,,,,Harmonic_mean of the distribution of the number of docs in _bulk_docs requests,0,couchdb2,
couchdb.couchdb.httpd.bulk_docs.median,gauge,,,,Median of the distribution of the number of docs in _bulk_docs requests,0,couchdb2,
couchdb.couchdb.httpd.bulk_docs.variance,gauge,,,,Variance of the distribution of the number of docs in _bulk_docs requests,0,couchdb2,
couchdb.couchdb.httpd.bulk_docs.standard_deviation,gauge,,,,Standard_deviation of the distribution of the number of docs in _bulk_docs requests,0,couchdb2,
couchdb.couchdb.httpd.bulk_docs.skewness,gauge,,,,Skewness of the distribution of the number of docs in _bulk_docs requests,0,couchdb2,
couchdb.couchdb.httpd.bulk_docs.kurtosis,gauge,,,,Kurtosis of the distribution of the number of docs in _bulk_docs requests,0,couchdb2,
couchdb.couchdb.httpd.bulk_docs.percentile.50,gauge,,,,Percentile 50 of the distribution of the number of docs in _bulk_docs requests,0,couchdb2,
couchdb.couchdb.httpd.bulk_docs.percentile.75,gauge,,,,Percentile 75 of the distribution of the number of docs in _bulk_docs requests,0,couchdb2,
couchdb.couchdb.httpd.bulk_docs.percentile.90,gauge,,,,Percentile 90 of the distribution of the number of docs in _bulk_docs requests,0,couchdb2,
couchdb.couchdb.httpd.bulk_docs.percentile.95,gauge,,,,Percentile 95 of the distribution of the number of docs in _bulk_docs requests,0,couchdb2,
couchdb.couchdb.httpd.bulk_docs.percentile.99,gauge,,,,Percentile 99 of the distribution of the number of docs in _bulk_docs requests,0,couchdb2,
couchdb.couchdb.httpd.bulk_docs.percentile.999,gauge,,,,Percentile 999 of the distribution of the number of docs in _bulk_docs requests,0,couchdb2,
couchdb.couchdb.httpd.bulk_docs.n,gauge,,,,N of the distribution of the number of docs in _bulk_docs requests,0,couchdb2,
couchdb.couchdb.httpd.bulk_requests,gauge,,,,number of bulk requests,0,couchdb2,
couchdb.couchdb.httpd.requests,gauge,,,,number of HTTP requests,0,couchdb2,
couchdb.couchdb.httpd.temporary_view_reads,gauge,,,,number of temporary view reads,0,couchdb2,
couchdb.couchdb.httpd.view_reads,gauge,,,,number of view reads,0,couchdb2,
couchdb.couchdb.httpd.clients_requesting_changes,gauge,,,,number of clients for continuous _changes,0,couchdb2,
couchdb.couchdb.dbinfo.min,gauge,,,,Min of the distribution of latencies for calls to retrieve DB info,0,couchdb2,
couchdb.couchdb.dbinfo.max,gauge,,,,Max of the distribution of latencies for calls to retrieve DB info,0,couchdb2,
couchdb.couchdb.dbinfo.arithmetic_mean,gauge,,,,Arithmetic_mean of the distribution of latencies for calls to retrieve DB info,0,couchdb2,
couchdb.couchdb.dbinfo.geometric_mean,gauge,,,,Geometric_mean of the distribution of latencies for calls to retrieve DB info,0,couchdb2,
couchdb.couchdb.dbinfo.harmonic_mean,gauge,,,,Harmonic_mean of the distribution of latencies for calls to retrieve DB info,0,couchdb2,
couchdb.couchdb.dbinfo.median,gauge,,,,Median of the distribution of latencies for calls to retrieve DB info,0,couchdb2,
couchdb.couchdb.dbinfo.variance,gauge,,,,Variance of the distribution of latencies for calls to retrieve DB info,0,couchdb2,
couchdb.couchdb.dbinfo.standard_deviation,gauge,,,,Standard_deviation of the distribution of latencies for calls to retrieve DB info,0,couchdb2,
couchdb.couchdb.dbinfo.skewness,gauge,,,,Skewness of the distribution of latencies for calls to retrieve DB info,0,couchdb2,
couchdb.couchdb.dbinfo.kurtosis,gauge,,,,Kurtosis of the distribution of latencies for calls to retrieve DB info,0,couchdb2,
couchdb.couchdb.dbinfo.percentile.50,gauge,,,,Percentile 50 of the distribution of latencies for calls to retrieve DB info,0,couchdb2,
couchdb.couchdb.dbinfo.percentile.75,gauge,,,,Percentile 75 of the distribution of latencies for calls to retrieve DB info,0,couchdb2,
couchdb.couchdb.dbinfo.percentile.90,gauge,,,,Percentile 90 of the distribution of latencies for calls to retrieve DB info,0,couchdb2,
couchdb.couchdb.dbinfo.percentile.95,gauge,,,,Percentile 95 of the distribution of latencies for calls to retrieve DB info,0,couchdb2,
couchdb.couchdb.dbinfo.percentile.99,gauge,,,,Percentile 99 of the distribution of latencies for calls to retrieve DB info,0,couchdb2,
couchdb.couchdb.dbinfo.percentile.999,gauge,,,,Percentile 999 of the distribution of latencies for calls to retrieve DB info,0,couchdb2,
couchdb.couchdb.dbinfo.n,gauge,,,,N of the distribution of latencies for calls to retrieve DB info,0,couchdb2,
couchdb.couchdb.mrview.map_doc,gauge,,,,number of documents mapped in the view server,0,couchdb2,
couchdb.couchdb.mrview.emits,gauge,,,,number of invocations of `emit' in map functions in the view server,0,couchdb2,
couchdb.couchdb.auth_cache_hits,gauge,,,,number of authentication cache hits,0,couchdb2,
couchdb.couchdb.auth_cache_misses,gauge,,,,number of authentication cache misses,0,couchdb2,
couchdb.couchdb.collect_results_time.min,gauge,,,,Min of the microsecond latency for calls to couch_db:collect_results/3,0,couchdb2,
couchdb.couchdb.collect_results_time.max,gauge,,,,Max of the microsecond latency for calls to couch_db:collect_results/3,0,couchdb2,
couchdb.couchdb.collect_results_time.arithmetic_mean,gauge,,,,Arithmetic_mean of the microsecond latency for calls to couch_db:collect_results/3,0,couchdb2,
couchdb.couchdb.collect_results_time.geometric_mean,gauge,,,,Geometric_mean of the microsecond latency for calls to couch_db:collect_results/3,0,couchdb2,
couchdb.couchdb.collect_results_time.harmonic_mean,gauge,,,,Harmonic_mean of the microsecond latency for calls to couch_db:collect_results/3,0,couchdb2,
couchdb.couchdb.collect_results_time.median,gauge,,,,Median of the microsecond latency for calls to couch_db:collect_results/3,0,couchdb2,
couchdb.couchdb.collect_results_time.variance,gauge,,,,Variance of the microsecond latency for calls to couch_db:collect_results/3,0,couchdb2,
couchdb.couchdb.collect_results_time.standard_deviation,gauge,,,,Standard_deviation of the microsecond latency for calls to couch_db:collect_results/3,0,couchdb2,
couchdb.couchdb.collect_results_time.skewness,gauge,,,,Skewness of the microsecond latency for calls to couch_db:collect_results/3,0,couchdb2,
couchdb.couchdb.collect_results_time.kurtosis,gauge,,,,Kurtosis of the microsecond latency for calls to couch_db:collect_results/3,0,couchdb2,
couchdb.couchdb.collect_results_time.percentile.50,gauge,,,,Percentile 50 of the microsecond latency for calls to couch_db:collect_results/3,0,couchdb2,
couchdb.couchdb.collect_results_time.percentile.75,gauge,,,,Percentile 75 of the microsecond latency for calls to couch_db:collect_results/3,0,couchdb2,
couchdb.couchdb.collect_results_time.percentile.90,gauge,,,,Percentile 90 of the microsecond latency for calls to couch_db:collect_results/3,0,couchdb2,
couchdb.couchdb.collect_results_time.percentile.95,gauge,,,,Percentile 95 of the microsecond latency for calls to couch_db:collect_results/3,0,couchdb2,
couchdb.couchdb.collect_results_time.percentile.99,gauge,,,,Percentile 99 of the microsecond latency for calls to couch_db:collect_results/3,0,couchdb2,
couchdb.couchdb.collect_results_time.percentile.999,gauge,,,,Percentile 999 of the microsecond latency for calls to couch_db:collect_results/3,0,couchdb2,
couchdb.couchdb.collect_results_time.n,gauge,,,,N of the microsecond latency for calls to couch_db:collect_results/3,0,couchdb2,
couchdb.couchdb.database_writes,gauge,,,,number of times a database was changed,0,couchdb2,
couchdb.couchdb.database_reads,gauge,,,,number of times a document was read from a database,0,couchdb2,
couchdb.couchdb.db_open_time.min,gauge,,,,Min of the milliseconds required to open a database,0,couchdb2,
couchdb.couchdb.db_open_time.max,gauge,,,,Max of the milliseconds required to open a database,0,couchdb2,
couchdb.couchdb.db_open_time.arithmetic_mean,gauge,,,,Arithmetic_mean of the milliseconds required to open a database,0,couchdb2,
couchdb.couchdb.db_open_time.geometric_mean,gauge,,,,Geometric_mean of the milliseconds required to open a database,0,couchdb2,
couchdb.couchdb.db_open_time.harmonic_mean,gauge,,,,Harmonic_mean of the milliseconds required to open a database,0,couchdb2,
couchdb.couchdb.db_open_time.median,gauge,,,,Median of the milliseconds required to open a database,0,couchdb2,
couchdb.couchdb.db_open_time.variance,gauge,,,,Variance of the milliseconds required to open a database,0,couchdb2,
couchdb.couchdb.db_open_time.standard_deviation,gauge,,,,Standard_deviation of the milliseconds required to open a database,0,couchdb2,
couchdb.couchdb.db_open_time.skewness,gauge,,,,Skewness of the milliseconds required to open a database,0,couchdb2,
couchdb.couchdb.db_open_time.kurtosis,gauge,,,,Kurtosis of the milliseconds required to open a database,0,couchdb2,
couchdb.couchdb.db_open_time.percentile.50,gauge,,,,Percentile 50 of the milliseconds required to open a database,0,couchdb2,
couchdb.couchdb.db_open_time.percentile.75,gauge,,,,Percentile 75 of the milliseconds required to open a database,0,couchdb2,
couchdb.couchdb.db_open_time.percentile.90,gauge,,,,Percentile 90 of the milliseconds required to open a database,0,couchdb2,
couchdb.couchdb.db_open_time.percentile.95,gauge,,,,Percentile 95 of the milliseconds required to open a database,0,couchdb2,
couchdb.couchdb.db_open_time.percentile.99,gauge,,,,Percentile 99 of the milliseconds required to open a database,0,couchdb2,
couchdb.couchdb.db_open_time.percentile.999,gauge,,,,Percentile 999 of the milliseconds required to open a database,0,couchdb2,
couchdb.couchdb.db_open_time.n,gauge,,,,N of the milliseconds required to open a database,0,couchdb2,
couchdb.couchdb.document_inserts,gauge,,,,number of documents inserted,0,couchdb2,
couchdb.couchdb.document_writes,gauge,,,,number of document write operations,0,couchdb2,
couchdb.couchdb.local_document_writes,gauge,,,,number of _local document write operations,0,couchdb2,
couchdb.couchdb.httpd_request_methods.COPY,gauge,,,,number of HTTP COPY requests,0,couchdb2,
couchdb.couchdb.httpd_request_methods.DELETE,gauge,,,,number of HTTP DELETE requests,0,couchdb2,
couchdb.couchdb.httpd_request_methods.GET,gauge,,,,number of HTTP GET requests,0,couchdb2,
couchdb.couchdb.httpd_request_methods.HEAD,gauge,,,,number of HTTP HEAD requests,0,couchdb2,
couchdb.couchdb.httpd_request_methods.OPTIONS,gauge,,,,number of HTTP OPTIONS requests,0,couchdb2,
couchdb.couchdb.httpd_request_methods.POST,gauge,,,,number of HTTP POST requests,0,couchdb2,
couchdb.couchdb.httpd_request_methods.PUT,gauge,,,,number of HTTP PUT requests,0,couchdb2,
couchdb.couchdb.httpd_status_codes.200,gauge,,,,number of HTTP 200 OK responses,0,couchdb2,
couchdb.couchdb.httpd_status_codes.201,gauge,,,,number of HTTP 201 Created responses,0,couchdb2,
couchdb.couchdb.httpd_status_codes.202,gauge,,,,number of HTTP 202 Accepted responses,0,couchdb2,
couchdb.couchdb.httpd_status_codes.204,gauge,,,,number of HTTP 204 No Content responses,0,couchdb2,
couchdb.couchdb.httpd_status_codes.206,gauge,,,,number of HTTP 206 Partial Content,0,couchdb2,
couchdb.couchdb.httpd_status_codes.301,gauge,,,,number of HTTP 301 Moved Permanently responses,0,couchdb2,
couchdb.couchdb.httpd_status_codes.302,gauge,,,,number of HTTP 302 Found responses,0,couchdb2,
couchdb.couchdb.httpd_status_codes.304,gauge,,,,number of HTTP 304 Not Modified responses,0,couchdb2,
couchdb.couchdb.httpd_status_codes.400,gauge,,,,number of HTTP 400 Bad Request responses,0,couchdb2,
couchdb.couchdb.httpd_status_codes.401,gauge,,,,number of HTTP 401 Unauthorized responses,0,couchdb2,
couchdb.couchdb.httpd_status_codes.403,gauge,,,,number of HTTP 403 Forbidden responses,0,couchdb2,
couchdb.couchdb.httpd_status_codes.404,gauge,,,,number of HTTP 404 Not Found responses,0,couchdb2,
couchdb.couchdb.httpd_status_codes.405,gauge,,,,number of HTTP 405 Method Not Allowed responses,0,couchdb2,
couchdb.couchdb.httpd_status_codes.406,gauge,,,,number of HTTP 406 Not Acceptable responses,0,couchdb2,
couchdb.couchdb.httpd_status_codes.409,gauge,,,,number of HTTP 409 Conflict responses,0,couchdb2,
couchdb.couchdb.httpd_status_codes.412,gauge,,,,number of HTTP 412 Precondition Failed responses,0,couchdb2,
couchdb.couchdb.httpd_status_codes.413,gauge,,,,number of HTTP 413 Request Entity Too Long responses,0,couchdb2,
couchdb.couchdb.httpd_status_codes.414,gauge,,,,number of HTTP 414 Request URI Too Long responses,0,couchdb2,
couchdb.couchdb.httpd_status_codes.415,gauge,,,,number of HTTP 415 Unsupported Media Type responses,0,couchdb2,
couchdb.couchdb.httpd_status_codes.416,gauge,,,,number of HTTP 416 Requested Range Not Satisfiable responses,0,couchdb2,
couchdb.couchdb.httpd_status_codes.417,gauge,,,,number of HTTP 417 Expectation Failed responses,0,couchdb2,
couchdb.couchdb.httpd_status_codes.500,gauge,,,,number of HTTP 500 Internal Server Error responses,0,couchdb2,
couchdb.couchdb.httpd_status_codes.501,gauge,,,,number of HTTP 501 Not Implemented responses,0,couchdb2,
couchdb.couchdb.open_databases,gauge,,,,number of open databases,0,couchdb2,
couchdb.couchdb.open_os_files,gauge,,,,number of file descriptors CouchDB has open,0,couchdb2,
couchdb.couchdb.request_time.min,gauge,,,,Min of the length of a request inside CouchDB without MochiWeb,0,couchdb2,
couchdb.couchdb.request_time.max,gauge,,,,Max of the length of a request inside CouchDB without MochiWeb,0,couchdb2,
couchdb.couchdb.request_time.arithmetic_mean,gauge,,,,Arithmetic_mean of the length of a request inside CouchDB without MochiWeb,0,couchdb2,
couchdb.couchdb.request_time.geometric_mean,gauge,,,,Geometric_mean of the length of a request inside CouchDB without MochiWeb,0,couchdb2,
couchdb.couchdb.request_time.harmonic_mean,gauge,,,,Harmonic_mean of the length of a request inside CouchDB without MochiWeb,0,couchdb2,
couchdb.couchdb.request_time.median,gauge,,,,Median of the length of a request inside CouchDB without MochiWeb,0,couchdb2,
couchdb.couchdb.request_time.variance,gauge,,,,Variance of the length of a request inside CouchDB without MochiWeb,0,couchdb2,
couchdb.couchdb.request_time.standard_deviation,gauge,,,,Standard_deviation of the length of a request inside CouchDB without MochiWeb,0,couchdb2,
couchdb.couchdb.request_time.skewness,gauge,,,,Skewness of the length of a request inside CouchDB without MochiWeb,0,couchdb2,
couchdb.couchdb.request_time.kurtosis,gauge,,,,Kurtosis of the length of a request inside CouchDB without MochiWeb,0,couchdb2,
couchdb.couchdb.request_time.percentile.50,gauge,,,,Percentile 50 of the length of a request inside CouchDB without MochiWeb,0,couchdb2,
couchdb.couchdb.request_time.percentile.75,gauge,,,,Percentile 75 of the length of a request inside CouchDB without MochiWeb,0,couchdb2,
couchdb.couchdb.request_time.percentile.90,gauge,,,,Percentile 90 of the length of a request inside CouchDB without MochiWeb,0,couchdb2,
couchdb.couchdb.request_time.percentile.95,gauge,,,,Percentile 95 of the length of a request inside CouchDB without MochiWeb,0,couchdb2,
couchdb.couchdb.request_time.percentile.99,gauge,,,,Percentile 99 of the length of a request inside CouchDB without MochiWeb,0,couchdb2,
couchdb.couchdb.request_time.percentile.999,gauge,,,,Percentile 999 of the length of a request inside CouchDB without MochiWeb,0,couchdb2,
couchdb.couchdb.request_time.n,gauge,,,,N of the length of a request inside CouchDB without MochiWeb,0,couchdb2,
couchdb.couchdb.couch_server.lru_skip,gauge,,,,number of couch_server LRU operations skipped,0,couchdb2,
couchdb.couchdb.query_server.vdu_rejects,gauge,,,,number of rejections by validate_doc_update function,0,couchdb2,
couchdb.couchdb.query_server.vdu_process_time.min,gauge,,,,Min of the duration of validate_doc_update function calls,0,couchdb2,
couchdb.couchdb.query_server.vdu_process_time.max,gauge,,,,Max of the duration of validate_doc_update function calls,0,couchdb2,
couchdb.couchdb.query_server.vdu_process_time.arithmetic_mean,gauge,,,,Arithmetic_mean of the duration of validate_doc_update function calls,0,couchdb2,
couchdb.couchdb.query_server.vdu_process_time.geometric_mean,gauge,,,,Geometric_mean of the duration of validate_doc_update function calls,0,couchdb2,
couchdb.couchdb.query_server.vdu_process_time.harmonic_mean,gauge,,,,Harmonic_mean of the duration of validate_doc_update function calls,0,couchdb2,
couchdb.couchdb.query_server.vdu_process_time.median,gauge,,,,Median of the duration of validate_doc_update function calls,0,couchdb2,
couchdb.couchdb.query_server.vdu_process_time.variance,gauge,,,,Variance of the duration of validate_doc_update function calls,0,couchdb2,
couchdb.couchdb.query_server.vdu_process_time.standard_deviation,gauge,,,,Standard_deviation of the duration of validate_doc_update function calls,0,couchdb2,
couchdb.couchdb.query_server.vdu_process_time.skewness,gauge,,,,Skewness of the duration of validate_doc_update function calls,0,couchdb2,
couchdb.couchdb.query_server.vdu_process_time.kurtosis,gauge,,,,Kurtosis of the duration of validate_doc_update function calls,0,couchdb2,
couchdb.couchdb.query_server.vdu_process_time.percentile.50,gauge,,,,Percentile 50 of the duration of validate_doc_update function calls,0,couchdb2,
couchdb.couchdb.query_server.vdu_process_time.percentile.75,gauge,,,,Percentile 75 of the duration of validate_doc_update function calls,0,couchdb2,
couchdb.couchdb.query_server.vdu_process_time.percentile.90,gauge,,,,Percentile 90 of the duration of validate_doc_update function calls,0,couchdb2,
couchdb.couchdb.query_server.vdu_process_time.percentile.95,gauge,,,,Percentile 95 of the duration of validate_doc_update function calls,0,couchdb2,
couchdb.couchdb.query_server.vdu_process_time.percentile.99,gauge,,,,Percentile 99 of the duration of validate_doc_update function calls,0,couchdb2,
couchdb.couchdb.query_server.vdu_process_time.percentile.999,gauge,,,,Percentile 999 of the duration of validate_doc_update function calls,0,couchdb2,
couchdb.couchdb.query_server.vdu_process_time.n,gauge,,,,N of the duration of validate_doc_update function calls,0,couchdb2,
couchdb.couch_log.level.alert,gauge,,,,number of logged alert messages,0,couchdb2,
couchdb.couch_log.level.critical,gauge,,,,number of logged critical messages,0,couchdb2,
couchdb.couch_log.level.debug,gauge,,,,number of logged debug messages,0,couchdb2,
couchdb.couch_log.level.emergency,gauge,,,,number of logged emergency messages,0,couchdb2,
couchdb.couch_log.level.error,gauge,,,,number of logged error messages,0,couchdb2,
couchdb.couch_log.level.info,gauge,,,,number of logged info messages,0,couchdb2,
couchdb.couch_log.level.notice,gauge,,,,number of logged notice messages,0,couchdb2,
couchdb.couch_log.level.warning,gauge,,,,number of logged warning messages,0,couchdb2,
couchdb.pread.exceed_eof,gauge,,,,number of the attempts to read beyond end of db file,0,couchdb2,
couchdb.pread.exceed_limit,gauge,,,,number of the attempts to read beyond set limit,0,couchdb2,
couchdb.ddoc_cache.hit,gauge,,,,number of design doc cache hits,0,couchdb2,
couchdb.ddoc_cache.miss,gauge,,,,number of design doc cache misses,0,couchdb2,
couchdb.ddoc_cache.recovery,gauge,,,,number of design doc cache recoveries,0,couchdb2,
couchdb.global_changes.db_writes,gauge,,,,number of db writes performed by global changes,0,couchdb2,
couchdb.global_changes.event_doc_conflict,gauge,,,,number of conflicted event docs encountered by global changes,0,couchdb2,
couchdb.global_changes.listener_pending_updates,gauge,,,,number of global changes updates pending writes in global_changes_listener,0,couchdb2,
couchdb.global_changes.rpcs,gauge,,,,number of rpc operations performed by global_changes,0,couchdb2,
couchdb.global_changes.server_pending_updates,gauge,,,,number of global changes updates pending writes in global_changes_server,0,couchdb2,
couchdb.mem3.shard_cache.eviction,gauge,,,,number of shard cache evictions,0,couchdb2,
couchdb.mem3.shard_cache.hit,gauge,,,,number of shard cache hits,0,couchdb2,
couchdb.mem3.shard_cache.miss,gauge,,,,number of shard cache misses,0,couchdb2,
couchdb.fabric.worker.timeouts,gauge,,,,number of worker timeouts,0,couchdb2,
couchdb.fabric.read_repairs.success,gauge,,,,number of successful read repair operations,0,couchdb2,
couchdb.fabric.read_repairs.failure,gauge,,,,number of failed read repair operations,0,couchdb2,
couchdb.fabric.doc_update.errors,gauge,,,,number of document update errors,0,couchdb2,
couchdb.fabric.doc_update.mismatched_errors,gauge,,,,number of document update errors with multiple error types,0,couchdb2,
couchdb.fabric.doc_update.write_quorum_errors,gauge,,,,number of write quorum errors,0,couchdb2,
