metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
system.lpar.hypervisor.n_calls,gauge,,,,Number of hypervisor calls.,0,lparstats,lpar hypervisor n_calls,
system.lpar.hypervisor.time.call.avg,gauge,,nanosecond,,Average hypervisor call time.,0,lparstats,lpar hypervisor time avg,
system.lpar.hypervisor.time.call.max,gauge,,nanosecond,,Maximum hypervisor call time.,0,lparstats,lpar hypervisor time max,
system.lpar.hypervisor.time.spent.hyp,gauge,,percent,,Percent hypervisor time spent.,0,lparstats,lpar hypervisor time hyp,
system.lpar.hypervisor.time.spent.total,gauge,,percent,,Percent total time spent in hypervisor calls.,0,lparstats,lpar hypervisor time total,
system.lpar.memory.ccol,gauge,,,,Compaction collection rate.,0,lparstats,lpar memory ccol,
system.lpar.memory.entc,gauge,,,,Entitlement consumed (%).,0,lparstats,lpar memory entc,
system.lpar.memory.entitlement.iodes,gauge,,,,I/O memory desired entitlement per pool.,0,lparstats,lpar entitlement iodes,
system.lpar.memory.entitlement.iohwm,gauge,,,,I/O memory high-water mark per pool.,0,lparstats,lpar entitlement iohwm,
system.lpar.memory.entitlement.iomaf,gauge,,,,I/O memory adjustment failures per pool.,0,lparstats,lpar entitlement iomaf,
system.lpar.memory.entitlement.iomin,gauge,,,,I/O memory minimum entitlement per pool.,0,lparstats,lpar entitlement iomin,
system.lpar.memory.entitlement.iomu,gauge,,,,I/O memory in use per pool.,0,lparstats,lpar entitlement iomu,
system.lpar.memory.entitlement.iores,gauge,,,,I/O memory reserved per pool.,0,lparstats,lpar entitlement iores,
system.lpar.memory.hpi,gauge,,,,Hard page-in rate.,0,lparstats,lpar memory hpi,
system.lpar.memory.hpit,gauge,,,,Hard page-in time.,0,lparstats,lpar memory hpit,
system.lpar.memory.iohwm,gauge,,,,I/O memory high-water mark (GB).,0,lparstats,lpar memory iohwm,
system.lpar.memory.iomaf,gauge,,,,I/O memory adjustment failures.,0,lparstats,lpar memory iomaf,
system.lpar.memory.iomf,gauge,,,,I/O memory free (GB).,0,lparstats,lpar memory iomf,
system.lpar.memory.iomin,gauge,,,,I/O memory minimum (GB).,0,lparstats,lpar memory iomin,
system.lpar.memory.iomu,gauge,,,,I/O memory in use (GB).,0,lparstats,lpar memory iomu,
system.lpar.memory.mpgcol,gauge,,,,Minor page collection rate.,0,lparstats,lpar memory mpgcol,
system.lpar.memory.pgcol,gauge,,,,Page collection rate.,0,lparstats,lpar memory pgcol,
system.lpar.memory.physb,gauge,,,,Physical memory busy (allocated).,0,lparstats,lpar memory physb,memory
system.lpar.memory.pmem,gauge,,,,Physical memory in use (GB).,0,lparstats,lpar memory pmem,
system.lpar.memory.vcsw,gauge,,,,Voluntary context switches.,0,lparstats,lpar memory vcsw,
system.lpar.spurr.idle,gauge,,,,SPURR actual idle processor utilization.,0,lparstats,lpar spurr idle,
system.lpar.spurr.idle.norm,gauge,,,,SPURR normalized idle processor utilization.,0,lparstats,lpar spurr idle norm,
system.lpar.spurr.idle.norm.pct,gauge,,fraction,,SPURR normalized idle processor utilization as a fraction of total.,0,lparstats,lpar spurr idle norm pct,
system.lpar.spurr.idle.pct,gauge,,fraction,,SPURR actual idle processor utilization as a fraction of total.,0,lparstats,lpar spurr idle pct,
system.lpar.spurr.sys,gauge,,,,SPURR actual system processor utilization.,0,lparstats,lpar spurr sys,
system.lpar.spurr.sys.norm,gauge,,,,SPURR normalized system processor utilization.,0,lparstats,lpar spurr sys norm,
system.lpar.spurr.sys.norm.pct,gauge,,fraction,,SPURR normalized system processor utilization as a fraction of total.,0,lparstats,lpar spurr sys norm pct,
system.lpar.spurr.sys.pct,gauge,,fraction,,SPURR actual system processor utilization as a fraction of total.,0,lparstats,lpar spurr sys pct,
system.lpar.spurr.user,gauge,,,,SPURR actual user processor utilization.,0,lparstats,lpar spurr user,
system.lpar.spurr.user.norm,gauge,,,,SPURR normalized user processor utilization.,0,lparstats,lpar spurr user norm,
system.lpar.spurr.user.norm.pct,gauge,,fraction,,SPURR normalized user processor utilization as a fraction of total.,0,lparstats,lpar spurr user norm pct,
system.lpar.spurr.user.pct,gauge,,fraction,,SPURR actual user processor utilization as a fraction of total.,0,lparstats,lpar spurr user pct,
system.lpar.spurr.wait,gauge,,,,SPURR actual wait processor utilization.,0,lparstats,lpar spurr wait,
system.lpar.spurr.wait.norm,gauge,,,,SPURR normalized wait processor utilization.,0,lparstats,lpar spurr wait norm,
system.lpar.spurr.wait.norm.pct,gauge,,fraction,,SPURR normalized wait processor utilization as a fraction of total.,0,lparstats,lpar spurr wait norm pct,
system.lpar.spurr.wait.pct,gauge,,fraction,,SPURR actual wait processor utilization as a fraction of total.,0,lparstats,lpar spurr wait pct,
