metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name
mongodb.locks.collection.acquirecount.intent_exclusiveps,gauge,,lock,second,Number of times the collection lock type was aquired in the Intent Exclusive (IX) mode.,0,mongodb,locks collection acquire count intent_exclusive
mongodb.locks.collection.acquirecount.intent_sharedps,gauge,,lock,second,Number of times the collection lock type was aquired in the Intent Shared (IS) mode.,0,mongodb,locks collection acquire count intent_shared
mongodb.locks.collection.acquirecount.sharedps,gauge,,lock,second,Number of times the collection lock type was aquired in the Shared (S) mode.,0,mongodb,locks collection acquire count shared
mongodb.locks.collection.acquirewaitcount.exclusiveps,gauge,,wait,second,Number of times the collection lock type acquisition in the Exclusive (X) mode encountered waits because the locks were held in a conflicting mode.,-1,mongodb,locks collection wait count exclusive
mongodb.locks.collection.acquirewaitcount.sharedps,gauge,,wait,second,Number of times the collection lock type acquisition in the Shared (S) mode encountered waits because the locks were held in a conflicting mode.,-1,mongodb,locks collection wait count shared
mongodb.locks.collection.timeacquiringmicros.exclusiveps,gauge,,fraction,,Wait time for the collection lock type acquisitions in the Exclusive (X) mode.,-1,mongodb,locks collection wait time exclusive
mongodb.locks.collection.timeacquiringmicros.sharedps,gauge,,fraction,,Wait time for the collection lock type acquisitions in the Shared (S) mode.,-1,mongodb,locks collection wait time shared
mongodb.locks.database.acquirecount.exclusiveps,gauge,,lock,second,Number of times the database lock type was aquired in the Exclusive (X) mode.,0,mongodb,locks database acquire count exclusive
mongodb.locks.database.acquirecount.intent_exclusiveps,gauge,,lock,second,Number of times the database lock type was aquired in the Intent Exclusive (IX) mode.,0,mongodb,locks database acquire count intent_exclusive
mongodb.locks.database.acquirecount.intent_sharedps,gauge,,lock,second,Number of times the database lock type was aquired in the Intent Shared (IS) mode.,0,mongodb,locks database acquire count intent_shared
mongodb.locks.database.acquirecount.sharedps,gauge,,lock,second,Number of times the database lock type was aquired in the Shared (S) mode.,0,mongodb,locks database acquire count shared
mongodb.locks.database.acquirewaitcount.exclusiveps,gauge,,wait,second,Number of times the database lock type acquisition in the Exclusive (X) mode encountered waits because the locks were held in a conflicting mode.,-1,mongodb,locks database wait count exclusive
mongodb.locks.database.acquirewaitcount.intent_exclusiveps,gauge,,wait,second,Number of times the database lock type acquisition in the Intent Exclusive (IX) mode encountered waits because the locks were held in a conflicting mode.,-1,mongodb,locks database wait count intent_exclusive
mongodb.locks.database.acquirewaitcount.intent_sharedps,gauge,,wait,second,Number of times the database lock type acquisition in the Intent Shared (IS) mode encountered waits because the locks were held in a conflicting mode.,-1,mongodb,locks database wait count intent_shared
mongodb.locks.database.acquirewaitcount.sharedps,gauge,,wait,second,Number of times the database lock type acquisition in the Shared (S) mode encountered waits because the locks were held in a conflicting mode.,-1,mongodb,locks database wait count shared
mongodb.locks.database.timeacquiringmicros.exclusiveps,gauge,,fraction,,Wait time for the database lock type acquisitions in the Exclusive (X) mode.,-1,mongodb,locks database wait time exclusive
mongodb.locks.database.timeacquiringmicros.intent_exclusiveps,gauge,,fraction,,Wait time for the database lock type acquisitions in the Intent Exclusive (IX) mode.,-1,mongodb,locks database wait time intent_exclusive
mongodb.locks.database.timeacquiringmicros.intent_sharedps,gauge,,fraction,,Wait time for the database lock type acquisitions in the Intent Shared (IS) mode.,-1,mongodb,locks database wait time intent_shared
mongodb.locks.database.timeacquiringmicros.sharedps,gauge,,fraction,,Wait time for the database lock type acquisitions in the Shared (S) mode.,-1,mongodb,locks database wait time shared
mongodb.locks.global.acquirecount.exclusiveps,gauge,,lock,second,Number of times the global lock type was aquired in the Exclusive (X) mode.,0,mongodb,locks global acquire count exclusive
mongodb.locks.global.acquirecount.intent_exclusiveps,gauge,,lock,second,Number of times the global lock type was aquired in the Intent Exclusive (IX) mode.,0,mongodb,locks global acquire count intent_exclusive
mongodb.locks.global.acquirecount.intent_sharedps,gauge,,lock,second,Number of times the global lock type was aquired in the Intent Shared (IS) mode.,0,mongodb,locks global acquire count intent_shared
mongodb.locks.global.acquirecount.sharedps,gauge,,lock,second,Number of times the global lock type was aquired in the Shared (S) mode.,0,mongodb,locks global acquire count shared
mongodb.locks.global.acquirewaitcount.exclusiveps,gauge,,wait,second,Number of times the global lock type acquisition in the Exclusive (X) mode encountered waits because the locks were held in a conflicting mode.,-1,mongodb,locks global wait count exclusive
mongodb.locks.global.acquirewaitcount.intent_exclusiveps,gauge,,wait,second,Number of times the global lock type acquisition in the Intent Exclusive (IX) mode encountered waits because the locks were held in a conflicting mode.,-1,mongodb,locks global wait count intent_exclusive
mongodb.locks.global.acquirewaitcount.intent_sharedps,gauge,,wait,second,Number of times the global lock type acquisition in the Intent Shared (IS) mode encountered waits because the locks were held in a conflicting mode.,-1,mongodb,locks global wait count intent_shared
mongodb.locks.global.acquirewaitcount.sharedps,gauge,,wait,second,Number of times the global lock type acquisition in the Shared (S) mode encountered waits because the locks were held in a conflicting mode.,-1,mongodb,locks global wait count shared
mongodb.locks.global.timeacquiringmicros.exclusiveps,gauge,,fraction,,Wait time for the global lock type acquisitions in the Exclusive (X) mode.,-1,mongodb,locks global wait time exclusive
mongodb.locks.global.timeacquiringmicros.intent_exclusiveps,gauge,,fraction,,Wait time for the global lock type acquisitions in the Intent Exclusive (IX) mode.,-1,mongodb,locks global wait time intent_exclusive
mongodb.locks.global.timeacquiringmicros.intent_sharedps,gauge,,fraction,,Wait time for the global lock type acquisitions in the Intent Shared (IS) mode.,-1,mongodb,locks global wait time intent_shared
mongodb.locks.global.timeacquiringmicros.sharedps,gauge,,fraction,,Wait time for the global lock type acquisitions in the Shared (S) mode.,-1,mongodb,locks global wait time shared
mongodb.locks.metadata.acquirecount.exclusiveps,gauge,,lock,second,Number of times the metadata lock type was aquired in the Exclusive (X) mode.,0,mongodb,locks metadata acquire count exclusive
mongodb.locks.metadata.acquirecount.sharedps,gauge,,lock,second,Number of times the metadata lock type was aquired in the Shared (S) mode.,0,mongodb,locks metadata acquire count shared
mongodb.locks.mmapv1journal.acquirecount.intent_exclusiveps,gauge,,lock,second,Number of times the MMAPv1 storage engine lock type was aquired in the Intent Exclusive (IX) mode.,0,mongodb,locks mmapv1journal acquire count intent_exclusive
mongodb.locks.mmapv1journal.acquirecount.intent_sharedps,gauge,,lock,second,Number of times the MMAPv1 storage engine lock type was aquired in the Intent Shared (IS) mode.,0,mongodb,locks mmapv1journal acquire count intent_shared
mongodb.locks.mmapv1journal.acquirewaitcount.intent_exclusiveps,gauge,,wait,second,Number of times the MMAPv1 storage engine lock type acquisition in the Intent Exclusive (IX) mode encountered waits because the locks were held in a conflicting mode.,-1,mongodb,locks mmapv1journal wait count intent_exclusive
mongodb.locks.mmapv1journal.acquirewaitcount.intent_sharedps,gauge,,wait,second,Number of times the MMAPv1 storage engine lock type acquisition in the Intent Shared (IS) mode encountered waits because the locks were held in a conflicting mode.,-1,mongodb,locks mmapv1journal wait count intent_shared
mongodb.locks.mmapv1journal.timeacquiringmicros.intent_exclusiveps,gauge,,fraction,,Wait time for the MMAPv1 storage engine lock type acquisitions in the Intent Exclusive (IX) mode.,-1,mongodb,locks mmapv1journal wait time intent_exclusive
mongodb.locks.mmapv1journal.timeacquiringmicros.intent_sharedps,gauge,,fraction,,Wait time for the MMAPv1 storage engine lock type acquisitions in the Intent Shared (IS) mode.,-1,mongodb,locks mmapv1journal wait time intent_shared
mongodb.locks.oplog.acquirecount.intent_exclusiveps,gauge,,lock,second,Number of times the oplog lock type was aquired in the Intent Exclusive (IX) mode.,0,mongodb,locks oplog acquire count intent_exclusive
mongodb.locks.oplog.acquirecount.sharedps,gauge,,lock,second,Number of times the oplog lock type was aquired in the Shared (S) mode.,0,mongodb,locks oplog acquire count shared
mongodb.locks.oplog.acquirewaitcount.intent_exclusiveps,gauge,,wait,second,Number of times the oplog lock type acquisition in the Intent Exclusive (IX) mode encountered waits because the locks were held in a conflicting mode.,-1,mongodb,locks oplog wait count intent_exclusive
mongodb.locks.oplog.acquirewaitcount.sharedps,gauge,,wait,second,Number of times the oplog lock type acquisition in the Shared (S) mode encountered waits because the locks were held in a conflicting mode.,-1,mongodb,locks oplog wait count shared
mongodb.locks.oplog.timeacquiringmicros.intent_exclusiveps,gauge,,fraction,,Wait time for the oplog lock type acquisitions in the Intent Exclusive (IX) mode.,-1,mongodb,locks oplog wait time intent_exclusive
mongodb.locks.oplog.timeacquiringmicros.sharedps,gauge,,fraction,,Wait time for the oplog lock type acquisitions in the Shared (S) mode.,-1,mongodb,locks oplog wait time shared
mongodb.mem.bits,gauge,,mebibyte,,Size of the in-memory storage engine.,0,mongodb,mem bits
mongodb.mem.mapped,gauge,,mebibyte,,Amount of mapped memory by the database.,0,mongodb,mem mapped
mongodb.mem.mappedwithjournal,gauge,,mebibyte,,"The amount of mapped memory, including the memory used for journaling.",0,mongodb,memory mapped with journal
mongodb.mem.resident,gauge,,mebibyte,,Amount of memory currently used by the database process.,0,mongodb,mem resident
mongodb.mem.virtual,gauge,,mebibyte,,Amount of virtual memory used by the mongod process.,0,mongodb,mem virtual
mongodb.metrics.commands.count.failed,rate,,command,,Number of times count failed,-1,mongodb,cmd count failed
mongodb.metrics.commands.count.total,gauge,,command,,Number of times count executed,0,mongodb,cmd count executed
mongodb.metrics.commands.createIndexes.failed,rate,,command,,Number of times createIndexes failed,-1,mongodb,cmd createIndexes failed
mongodb.metrics.commands.createIndexes.total,gauge,,command,,Number of times createIndexes executed,0,mongodb,cmd createIndexes executed
mongodb.metrics.commands.delete.failed,rate,,command,,Number of times delete failed,-1,mongodb,cmd delete failed
mongodb.metrics.commands.delete.total,gauge,,command,,Number of times delete executed,0,mongodb,cmd delete executed
mongodb.metrics.commands.eval.failed,rate,,command,,Number of times eval failed,-1,mongodb,cmd eval failed
mongodb.metrics.commands.eval.total,gauge,,command,,Number of times eval executed,0,mongodb,cmd eval executed
mongodb.metrics.commands.findAndModify.failed,rate,,command,,Number of times findAndModify failed,-1,mongodb,cmd findAndModify failed
mongodb.metrics.commands.findAndModify.total,gauge,,command,,Number of times findAndModify executed,0,mongodb,cmd findAndModify executed
mongodb.metrics.commands.insert.failed,rate,,command,,Number of times insert failed,-1,mongodb,cmd insert failed
mongodb.metrics.commands.insert.total,gauge,,command,,Number of times insert executed,0,mongodb,cmd insert executed
mongodb.metrics.commands.update.failed,rate,,command,,Number of times update failed,-1,mongodb,cmd update failed
mongodb.metrics.commands.update.total,gauge,,command,,Number of times update executed,0,mongodb,cmd update executed
mongodb.metrics.cursor.open.notimeout,gauge,,cursor,,Number of open cursors with the option `DBQuery.Option.noTimeout` set to prevent timeout after a period of inactivity.,-1,mongodb,cursors open no timeout
mongodb.metrics.cursor.open.pinned,gauge,,cursor,,Number of pinned open cursors.,0,mongodb,cursors open pinned
mongodb.metrics.cursor.open.total,gauge,,cursor,,Number of cursors that MongoDB is maintaining for clients.,-1,mongodb,open cursors
mongodb.metrics.cursor.timedoutps,gauge,,cursor,second,"Number of cursors that time out, per second.",-1,mongodb,timed out cursors per s
mongodb.metrics.document.deletedps,gauge,,document,second,Number of documents deleted per second.,0,mongodb,document deleted ps
mongodb.metrics.document.insertedps,gauge,,document,second,Number of documents inserted per second.,0,mongodb,document inserted ps
mongodb.metrics.document.returnedps,gauge,,document,second,Number of documents returned by queries per second.,0,mongodb,document returned ps
mongodb.metrics.document.updatedps,gauge,,document,second,Number of documents updated per second.,0,mongodb,document updated ps
mongodb.metrics.getlasterror.wtime.numps,gauge,,operation,second,Number of getLastError operations per second with a specified write concern (i.e. w) that wait for one or more members of a replica set to acknowledge the write operation.,0,mongodb,getlasterror wtime numps
mongodb.metrics.getlasterror.wtime.totalmillisps,gauge,,fraction,,Fraction of time (ms/s) that the mongod has spent performing getLastError operations with write concern (i.e. w) that wait for one or more members of a replica set to acknowledge the write operation.,0,mongodb,getlasterror wtime totalmillis ps
mongodb.metrics.getlasterror.wtimeoutsps,gauge,,event,second,Number of times per second that write concern operations have timed out as a result of the wtimeout threshold to getLastError,0,mongodb,getlasterror wtimeouts ps
mongodb.metrics.operation.fastmodps,gauge,,operation,second,Number of update operations per second that neither cause documents to grow nor require updates to the index.,0,mongodb,operation fastmod ps
mongodb.metrics.operation.idhackps,gauge,,query,second,Number of queries per second that contain the _id field.,0,mongodb,operation idhack ps
mongodb.metrics.operation.writeconflictsps,rate,,event,,Number of times per second that write concern operations has encounter a conflict.,0,mongodb,wite conflict
mongodb.metrics.operation.scanandorderps,gauge,,query,second,Number of queries per second that return sorted numbers that cannot perform the sort operation using an index.,0,mongodb,operation scanandorder ps
mongodb.metrics.queryexecutor.scannedps,gauge,,operation,second,Number of index items scanned per second during queries and query-plan evaluation.,0,mongodb,queryexecutor scanned ps
mongodb.metrics.record.movesps,gauge,,operation,second,Number of times per second documents move within the on-disk representation of the MongoDB data set.,0,mongodb,record moves ps
mongodb.metrics.repl.apply.batches.numps,gauge,,operation,second,Number of batches applied across all databases per second.,0,mongodb,repl apply batches num ps
mongodb.metrics.repl.apply.batches.totalmillisps,gauge,,fraction,,Fraction of time (ms/s) the mongod has spent applying operations from the oplog.,0,mongodb,repl apply batches totalmillis ps
mongodb.metrics.repl.apply.opsps,gauge,,operation,second,Number of oplog operations applied per second.,0,mongodb,repl apply ops ps
mongodb.metrics.repl.buffer.count,gauge,,operation,,Number of operations in the oplog buffer.,0,mongodb,repl buffer count
mongodb.metrics.repl.buffer.maxsizebytes,gauge,,byte,,Maximum size of the buffer.,0,mongodb,repl buffer maxsize bytes
mongodb.metrics.repl.buffer.sizebytes,gauge,,byte,,Current size of the contents of the oplog buffer.,0,mongodb,repl buffer size bytes
mongodb.metrics.repl.network.bytesps,gauge,,byte,second,Amount of data read from the replication sync source per second.,0,mongodb,repl network bytes ps
mongodb.metrics.repl.network.getmores.numps,gauge,,operation,second,Number of getmore operations per second.,0,mongodb,repl network getmores num ps
mongodb.metrics.repl.network.getmores.totalmillisps,gauge,,fraction,,Fraction of time (ms/s) required to collect data from getmore operations.,0,mongodb,repl network getmores totalmillis ps
mongodb.metrics.repl.network.opsps,gauge,,operation,second,Number of operations read from the replication source per second.,0,mongodb,repl network ops ps
mongodb.metrics.repl.network.readerscreatedps,gauge,,process,second,Number of oplog query processes created per second.,0,mongodb,repl network readerscreated ps
mongodb.metrics.repl.preload.docs.numps,rate,,document,,Number of documents loaded during the pre-fetch stage of replication.,0,mongodb,repl docs nums
mongodb.metrics.repl.preload.docs.totalmillisps,rate,,millisecond,,Amount of time spent loading documents as part of the pre-fetch stage of replication.,0,mongodb,repl docs nums
mongodb.metrics.repl.preload.indexes.numps,rate,,document,,Number of index entries loaded by members before updating documents as part of the pre-fetch stage of replication.,0,mongodb,repl docs nums
mongodb.metrics.repl.preload.indexes.totalmillisps,rate,,millisecond,,Amount of time spent loading documents as part of the pre-fetch stage of replication.,0,mongodb,repl docs nums
mongodb.metrics.ttl.deleteddocumentsps,gauge,,document,second,Number of documents deleted from collections with a ttl index per second.,0,mongodb,ttl deleted docs ps
mongodb.metrics.ttl.passesps,gauge,,operation,second,Number of times per second the background process removes documents from collections with a ttl index.,0,mongodb,ttl passes ps
mongodb.network.bytesinps,rate,,byte,,The number of bytes that reflects the amount of network traffic received by this database.,0,mongodb,bytes inps
mongodb.network.bytesoutps,rate,,byte,,The number of bytes that reflects the amount of network traffic sent from this database.,0,mongodb,bytes outps
mongodb.network.numrequestsps,rate,,request,,Number of distinct requests that the server has received.,0,mongodb,num requests ps
mongodb.opcounters.commandps,gauge,,command,second,Total number of commands per second issued to the database.,0,mongodb,opcounters command ps
mongodb.opcounters.deleteps,gauge,,operation,second,Number of delete operations per second.,0,mongodb,opcounters delete ps
mongodb.opcounters.getmoreps,gauge,,operation,second,Number of getmore operations per second.,0,mongodb,opcounters getmore ps
mongodb.opcounters.insertps,gauge,,operation,second,Number of insert operations per second.,0,mongodb,opcounters insert ps
mongodb.opcounters.queryps,gauge,,query,second,Total number of queries per second.,0,mongodb,opcounters query ps
mongodb.opcounters.updateps,gauge,,operation,second,Number of update operations per second.,0,mongodb,opcounters update ps
mongodb.opcountersrepl.commandps,gauge,,command,second,Total number of replicated commands issued to the database per second.,0,mongodb,opcountersrepl command ps
mongodb.opcountersrepl.deleteps,gauge,,operation,second,Number of replicated delete operations per second.,0,mongodb,opcountersrepl delete ps
mongodb.opcountersrepl.getmoreps,gauge,,operation,second,Number of replicated getmore operations per second.,0,mongodb,opcountersrepl getmore ps
mongodb.opcountersrepl.insertps,gauge,,operation,second,Number of replicated insert operations per second.,0,mongodb,opcountersrepl insert ps
mongodb.opcountersrepl.queryps,gauge,,query,second,Total number of replicated queries per second.,0,mongodb,opcountersrepl query ps
mongodb.opcountersrepl.updateps,gauge,,operation,second,Number of replicated update operations per second.,0,mongodb,opcountersrepl update ps
mongodb.oplog.logsizemb,gauge,,mebibyte,,Total size of the oplog.,0,mongodb,oplog log size mb
mongodb.oplog.timediff,gauge,,second,,Oplog window: difference between the first and last operation in the oplog.,1,mongodb,oplog timediff
mongodb.oplog.usedsizemb,gauge,,mebibyte,,Total amount of space used by the oplog.,0,mongodb,oplog used size mb
mongodb.replset.health,gauge,,,,Member health value of the replica set: conveys if the member is up (i.e. 1) or down (i.e. 0).,1,mongodb,replset health
mongodb.replset.replicationlag,gauge,,second,,Delay between a write operation on the primary and its copy to a secondary.,-1,mongodb,replication lag
mongodb.replset.state,gauge,,,,State of a replica that reflects its disposition within the set.,0,mongodb,replset state
mongodb.replset.votefraction,gauge,,fraction,,Fraction of votes a server will cast in a replica set election.,0,mongodb,votes fraction
mongodb.replset.votes,gauge,,item,,The number of votes a server will cast in a replica set election.,0,mongodb,replset votes
mongodb.stats.datasize,gauge,,byte,,Total size of the data held in this database including the padding factor.,0,mongodb,stats datasize
mongodb.stats.indexes,gauge,,index,,Total number of indexes across all collections in the database.,0,mongodb,stats indexes
mongodb.stats.indexsize,gauge,,byte,,Total size of all indexes created on this database.,0,mongodb,stats indexsize
mongodb.stats.objects,gauge,,object,,Number of objects (documents) in the database across all collections.,0,mongodb,stats objects
mongodb.stats.storagesize,gauge,,byte,,Total amount of space allocated to collections in this database for document storage.,0,mongodb,stats storagesize
mongodb.uptime,gauge,,second,,Number of seconds that the mongos or mongod process has been active.,0,mongodb,uptime
mongodb.wiredtiger.cache.bytes_currently_in_cache,gauge,,byte,,Size of the data currently in cache.,0,mongodb,bytes currently in the cache
mongodb.wiredtiger.cache.failed_eviction_of_pages_exceeding_the_in_memory_maximumps,gauge,,page,second,"Number of failed eviction of pages that exceeded the in-memory maximum, per second.",-1,mongodb,cache failed eviction of pages exceeding in-memory maximum ps
mongodb.wiredtiger.cache.in_memory_page_splits,gauge,,split,,In-memory page splits.,0,mongodb,cache in-memory page splits.
mongodb.wiredtiger.cache.maximum_bytes_configured,gauge,,byte,,Maximum cache size.,0,mongodb,cache maximum bytes configured
mongodb.wiredtiger.cache.maximum_page_size_at_eviction,gauge,,byte,,Maximum page size at eviction.,0,mongodb,cache maximum page size at eviction
mongodb.wiredtiger.cache.modified_pages_evicted,gauge,,page,,"Number of pages, that have been modified, evicted from the cache.",-1,mongodb,cache modified pages evicted
mongodb.wiredtiger.cache.pages_currently_held_in_cache,gauge,,page,,Number of pages currently held in the cache.,0,mongodb,pages currently held in cache
mongodb.wiredtiger.cache.pages_evicted_by_application_threadsps,gauge,,page,second,Number of page evicted by application threads per second.,-1,mongodb,pages evicted by application threads ps
mongodb.wiredtiger.cache.pages_evicted_exceeding_the_in_memory_maximumps,gauge,,page,second,"Number of pages evicted because they exceeded the cache in-memory maximum, per second.",-1,mongodb,pages evicted exceeding in-memory maximum ps
mongodb.wiredtiger.cache.tracked_dirty_bytes_in_cache,gauge,,byte,,Size of the dirty data in the cache.,0,mongodb,tracked dirty bytes in cache
mongodb.wiredtiger.cache.unmodified_pages_evicted,gauge,,page,,"Number of pages, that were not modified, evicted from the cache.",0,mongodb,cache unmodified pages evicted
mongodb.wiredtiger.concurrenttransactions.read.available,gauge,,ticket,,Number of available read tickets (concurrent transactions) remaining.,1,mongodb,concurrent transactions read available
mongodb.wiredtiger.concurrenttransactions.read.out,gauge,,ticket,,Number of read tickets (concurrent transactions) in use.,0,mongodb,concurrent transactions read out
mongodb.wiredtiger.concurrenttransactions.read.totaltickets,gauge,,ticket,,Total number of read tickets (concurrent transactions) available.,0,mongodb,concurrent transactions read total tickets
mongodb.wiredtiger.concurrenttransactions.write.available,gauge,,ticket,,Number of available write tickets (concurrent transactions) remaining.,1,mongodb,concurrent transactions write available
mongodb.wiredtiger.concurrenttransactions.write.out,gauge,,ticket,,Number of write tickets (concurrent transactions) in use.,0,mongodb,concurrent transactions write out
mongodb.wiredtiger.concurrenttransactions.write.totaltickets,gauge,,ticket,,Total number of write tickets (concurrent transactions) available.,0,mongodb,concurrent transactions write total tickets
mongodb.collection.size,gauge,,byte,,The total size in bytes of the data in the collection plus the size of every indexes on the mongodb.collection.,0,mongodb,size of the the collection in bytes
mongodb.collection.avgObjSize,gauge,,byte,,The size of the average object in the collection in bytes.,0,mongodb,average object size in bytes
mongodb.collection.count,gauge,,item,,Total number of objects in the collection.,0,mongodb,number of objects in the collection
mongodb.collection.capped,gauge,,record,,Whether or not the collection is capped.,0,mongodb,collection cap
mongodb.collection.max,gauge,,document,,Maximum number of documents in a capped collection.,0,mongodb,max documents in capped collection
mongodb.collection.maxSize,gauge,,byte,,Maximum size of a capped collection in bytes.,0,mongodb,max size of capped collection
mongodb.collection.storageSize,gauge,,byte,,Total storage space allocated to this collection for document storage.,0,mongodb,storage space of collection
mongodb.collection.nindexes,gauge,,index,,Total number of indices on the collection.,0,mongodb,number of indices on collection
mongodb.collection.indexSizes,gauge,,byte,,Size of index in bytes.,0,mongodb,index size
mongodb.collection.indexes.accesses.ops,gauge,,event,,Number of time the index was used.,0,mongodb,index usage
mongodb.usage.commands.countps,rate,,command,,Number of commands per second,0,mongodb,
mongodb.usage.commands.count,gauge,,command,,Number of commands since server start (deprecated),0,mongodb,
mongodb.usage.commands.time,gauge,,microsecond,,Total time spent performing commands in microseconds,-1,mongodb,
mongodb.usage.getmore.countps,rate,,fetch,,Number of getmore per second,0,mongodb,
mongodb.usage.getmore.count,gauge,,fetch,,Number of getmore since server start (deprecated),0,mongodb,
mongodb.usage.getmore.time,gauge,,microsecond,,Total time spent performing getmore in microseconds,-1,mongodb,
