metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
pinot.server.pinot_server_noTableAccess_Count,gauge,,,,Count of no table access errors.,0,pinot,,
pinot.server.pinot_server_queriesDisabled_Value,gauge,,,,Whether queries are disabled on this server.,0,pinot,,
pinot.server.pinot_server_queriesKilled_Count,gauge,,,,Number of queries killed.,0,pinot,,
pinot.server.pinot_server_queries_Count,gauge,,,,Total number of queries processed.,0,pinot,,
pinot.server.pinot_server_readinessCheckBadCalls_Count,gauge,,,,Count of failed readiness check calls.,0,pinot,,
pinot.server.pinot_server_readinessCheckOkCalls_Count,gauge,,,,Count of successful readiness check calls.,0,pinot,,
pinot.server.pinot_server_realtime_consumptionExceptions_Count,gauge,,,,Count of realtime consumption exceptions.,0,pinot,,
pinot.server.pinot_server_realtime_exceptions_uncaught_Count,gauge,,,,Count of uncaught realtime exceptions.,0,pinot,,
pinot.server.pinot_server_realtime_offsetCommits_Count,gauge,,,,Count of realtime offset commits.,0,pinot,,
pinot.server.pinot_server_realtime_rowsConsumed_Count,gauge,,,,Count of realtime rows consumed.,0,pinot,,
pinot.server.pinot_server_realtimeRowsSanitized_Count,gauge,,,,Count of realtime rows sanitized.,0,pinot,,
pinot.server.pinot_server_windowTimesMaxRowsReached_Count,gauge,,,,Count of times the window max rows limit was reached.,0,pinot,,
pinot.broker.can_connect,gauge,,,,"Value of 1 if the agent can connect to the Pinot Broker endpoint, and 0 otherwise.",0,pinot,,
pinot.broker.jvm_buffer_pool_capacity_bytes,gauge,,byte,,Bytes capacity of a given JVM buffer pool.,0,pinot,,
pinot.broker.jvm_buffer_pool_used_bytes,gauge,,byte,,Used bytes of a given JVM buffer pool.,0,pinot,,
pinot.broker.jvm_gc_collection_seconds,gauge,,second,,Time spent in a given JVM garbage collector in seconds.,0,pinot,,
pinot.broker.jvm_gc_collection_seconds.count,count,,,,Count of JVM GC collections.,0,pinot,,
pinot.broker.jvm_gc_collection_seconds.sum,count,,second,,Total time spent in JVM GC in seconds.,0,pinot,,
pinot.broker.jvm_memory_bytes_max,gauge,,byte,,Max bytes of a given JVM memory area.,0,pinot,,
pinot.broker.jvm_memory_bytes_used,gauge,,byte,,Used bytes of a given JVM memory area.,0,pinot,,
pinot.broker.jvm_threads_current,gauge,,,,Current thread count of the JVM.,0,pinot,,
pinot.broker.process_cpu_seconds_total,count,,second,,Total user and system CPU time spent in seconds.,0,pinot,,
pinot.broker.process_open_fds,gauge,,,,Number of open file descriptors.,0,pinot,,
pinot.broker.pinot_broker_clusterChangeQueueTime_99thPercentile,gauge,,millisecond,,99th percentile of cluster change queue time.,0,pinot,,
pinot.broker.pinot_broker_directMemoryOom_Count,gauge,,,,Count of direct memory OOM events.,0,pinot,,
pinot.broker.pinot_broker_exceptions_queryRejected_Count,gauge,,,,Count of rejected query exceptions.,0,pinot,,
pinot.broker.pinot_broker_exceptions_requestCompilation_Count,gauge,,,,Count of request compilation exceptions.,0,pinot,,
pinot.broker.pinot_broker_exceptions_resourceMissing_Count,gauge,,,,Count of resource missing exceptions.,0,pinot,,
pinot.broker.pinot_broker_exceptions_uncaughtGet_Count,gauge,,,,Count of uncaught GET exceptions.,0,pinot,,
pinot.broker.pinot_broker_exceptions_uncaughtPost_Count,gauge,,,,Count of uncaught POST exceptions.,0,pinot,,
pinot.broker.pinot_broker_heapCriticalLevelExceeded_Count,gauge,,,,Count of heap critical level exceedances.,0,pinot,,
pinot.broker.pinot_broker_healthcheck_BadCalls_Count,gauge,,,,Count of failed health check calls.,0,pinot,,
pinot.broker.pinot_broker_healthcheck_OkCalls_Count,gauge,,,,Count of successful health check calls.,0,pinot,,
pinot.broker.pinot_broker_helix_connected_Value,gauge,,,,Whether the broker is connected to Helix.,0,pinot,,
pinot.broker.pinot_broker_helix_zookeeper_Reconnects_Count,gauge,,,,Count of ZooKeeper reconnections.,0,pinot,,
pinot.broker.pinot_broker_jvmHeapUsedBytes_Value,gauge,,byte,,JVM heap memory used in bytes as reported by Pinot.,0,pinot,,
pinot.broker.pinot_broker_multiStageQueriesGlobal_Count,gauge,,,,Count of global multi-stage queries.,0,pinot,,
pinot.broker.pinot_broker_nettyConnection_BytesReceived_Count,gauge,,byte,,Count of Netty bytes received.,0,pinot,,
pinot.broker.pinot_broker_nettyConnection_BytesSent_Count,gauge,,byte,,Count of Netty bytes sent.,0,pinot,,
pinot.broker.pinot_broker_nettyConnection_ConnectTimeMs_Value,gauge,,millisecond,,Netty connection time in milliseconds.,0,pinot,,
pinot.broker.pinot_broker_nettyConnection_RequestsSent_Count,gauge,,,,Count of Netty requests sent.,0,pinot,,
pinot.broker.pinot_broker_queriesKilled_Count,gauge,,,,Count of queries killed.,0,pinot,,
pinot.broker.pinot_broker_queryRateLimitDisabled_Value,gauge,,,,Whether query rate limiting is disabled.,0,pinot,,
pinot.broker.pinot_broker_routingStatsManagerQueueSize_Value,gauge,,,,Size of the routing stats manager queue.,0,pinot,,
pinot.broker.pinot_broker_unhealthyServers_Value,gauge,,,,Number of unhealthy servers.,0,pinot,,
pinot.minion.can_connect,gauge,,,,"Value of 1 if the agent can connect to the Pinot Minion endpoint, and 0 otherwise.",0,pinot,,
pinot.minion.jvm_buffer_pool_capacity_bytes,gauge,,byte,,Bytes capacity of a given JVM buffer pool.,0,pinot,,
pinot.minion.jvm_buffer_pool_used_bytes,gauge,,byte,,Used bytes of a given JVM buffer pool.,0,pinot,,
pinot.minion.jvm_gc_collection_seconds,gauge,,second,,Time spent in a given JVM garbage collector in seconds.,0,pinot,,
pinot.minion.jvm_gc_collection_seconds.count,count,,,,Count of JVM GC collections.,0,pinot,,
pinot.minion.jvm_gc_collection_seconds.sum,count,,second,,Total time spent in JVM GC in seconds.,0,pinot,,
pinot.minion.jvm_memory_bytes_max,gauge,,byte,,Max bytes of a given JVM memory area.,0,pinot,,
pinot.minion.jvm_memory_bytes_used,gauge,,byte,,Used bytes of a given JVM memory area.,0,pinot,,
pinot.minion.jvm_threads_current,gauge,,,,Current thread count of the JVM.,0,pinot,,
pinot.minion.process_cpu_seconds_total,count,,second,,Total user and system CPU time spent in seconds.,0,pinot,,
pinot.minion.process_open_fds,gauge,,,,Number of open file descriptors.,0,pinot,,
pinot.minion.pinot_minion_connected_Value,gauge,,,,Whether the minion is connected to Helix.,0,pinot,,
pinot.minion.pinot_minion_healthCheckBadCalls_Count,gauge,,,,Count of failed health check calls.,0,pinot,,
pinot.minion.pinot_minion_healthCheckGoodCalls_Count,gauge,,,,Count of successful health check calls.,0,pinot,,
pinot.minion.pinot_minion_numberOfTasks_Value,gauge,,,,Number of tasks assigned to this minion.,0,pinot,,
