metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
presto.execution.cpu_input_byte_rate.one_minute.count,gauge,10,byte,second,Distribution of query input data rates (cpu) - one minute count.,-1,presto,cpu input byte rate count,
presto.execution.cpu_input_byte_rate.one_minute.max,gauge,10,byte,second,Distribution of query input data rates (cpu) - one minute max bytes per second.,-1,presto,cpu input byte rate max,
presto.execution.cpu_input_byte_rate.one_minute.min,gauge,10,byte,second,Distribution of query input data rates (cpu) - one minute min bytes per second.,-1,presto,cpu input byte rate min,
presto.execution.cpu_input_byte_rate.one_minute.p75,gauge,10,byte,second,Distribution of query input data rates (cpu) - one minute bytes per second - p75.,-1,presto,cpu input byte rate p75,
presto.execution.cpu_input_byte_rate.one_minute.p95,gauge,10,byte,second,Distribution of query input data rates (cpu) - one minute bytes per second - p95.,-1,presto,cpu input byte rate p95,
presto.execution.cpu_input_byte_rate.one_minute.total,gauge,10,byte,second,Distribution of query input data rates (cpu) - one minute total bytes per second.,-1,presto,cpu input byte rate total,
presto.execution.execution_time.all_time.avg,gauge,10,millisecond,,Query execution time (millisecond) - all time average.,-1,presto,execution time all time avg,
presto.execution.execution_time.all_time.count,gauge,10,millisecond,,Query execution time (millisecond) - all time count.,-1,presto,execution time all time count,
presto.execution.execution_time.all_time.max,gauge,10,millisecond,,Query execution time (millisecond) - all time max.,-1,presto,execution time all time max,
presto.execution.execution_time.all_time.min,gauge,10,millisecond,,Query execution time (millisecond) - all time min.,-1,presto,execution time all time min,
presto.execution.execution_time.all_time.p75,gauge,10,millisecond,,Query execution time (millisecond) - all time - p75.,-1,presto,execution time all time p75,
presto.execution.execution_time.all_time.p95,gauge,10,millisecond,,Query execution time (millisecond) - all time - p95.,-1,presto,execution time all time p95,
presto.execution.execution_time.one_minute.avg,gauge,10,millisecond,,Query execution time (millisecond) - one minute average.,-1,presto,execution time one minute avg,
presto.execution.execution_time.one_minute.max,gauge,10,millisecond,,Query execution time (millisecond) - one minute max.,-1,presto,execution time one minute max,
presto.execution.execution_time.one_minute.min,gauge,10,millisecond,,Query execution time (millisecond) - one minute min.,-1,presto,execution time one minute min,
presto.execution.execution_time.one_minute.p75,gauge,10,millisecond,,Query execution time (millisecond) - one minute p75.,-1,presto,execution time one minute p75,
presto.execution.execution_time.one_minute.p95,gauge,10,millisecond,,Query execution time (millisecond) - one minute p95.,-1,presto,execution time one minute p95,
presto.execution.executor.active_count,gauge,10,,,,0,presto,executor active count,
presto.execution.executor.blocked_splits,gauge,10,split,,Blocked splits count.,0,presto,executor blocked splits,
presto.execution.executor.completed_task_count,gauge,10,task,,,0,presto,executor completed task count,
presto.execution.executor.core_pool_size,gauge,10,,,,0,presto,executor core pool size,
presto.execution.executor.pool_size,gauge,10,,,,0,presto,executor pool size,
presto.execution.executor.processor_executor.queued_task_count,gauge,10,task,,Queued task count.,0,presto,executor queued tasks,
presto.execution.executor.queued_task_count,gauge,10,,,,0,presto,executor queued task,
presto.execution.executor.running_splits,gauge,10,split,,Running splits count.,0,presto,executor running splits,
presto.execution.executor.task_count,gauge,10,task,,,0,presto,executor task count,
presto.execution.executor.total_splits,gauge,10,split,,Total splits count.,0,presto,executor total splits,
presto.execution.executor.waiting_splits,gauge,10,split,,Waiting splits count.,0,presto,executor waiting splits,
presto.execution.external_failures.one_minute.count,gauge,10,query,,Failed queries (external) - one minute count.,-1,presto,external failures one minute count,
presto.execution.external_failures.one_minute.rate,gauge,10,query,second,Failed queries (external) - one minute failures per second.,-1,presto,external failures one minute rate,
presto.execution.external_failures.total_count,gauge,10,query,,Failed queries (external) - total count.,-1,presto,external failures total count,
presto.execution.failed_queries.one_minute.count,gauge,10,query,,Failed queries - one minute count.,-1,presto,failed queries one minute count,
presto.execution.failed_queries.one_minute.rate,gauge,10,query,second,Failed queries - one minute queries per second.,-1,presto,failed queries one minute rate,
presto.execution.failed_queries.total_count,gauge,10,query,,Failed queries - total count.,-1,presto,failed queries total count,
presto.execution.input_data_size.one_minute.count,gauge,10,byte,,Input data (bytes) - one minute count.,0,presto,input data size one minute count,
presto.execution.input_data_size.one_minute.rate,gauge,10,byte,second,Input data (bytes) - one minute bytes per second.,0,presto,input data size one minute rate,
presto.execution.input_data_size.total_count,gauge,10,byte,,Input data (bytes) - total count.,0,presto,input data size total minute,
presto.execution.input_positions.one_minute.count,gauge,10,row,,Input positions (rows) - one minute count.,0,presto,input positions one minute count,
presto.execution.input_positions.one_minute.rate,gauge,10,row,second,Input positions (rows) - one minute rows per second.,0,presto,input positions one minute rate,
presto.execution.input_positions.total_count,gauge,10,row,,Input positions (rows) - total count.,0,presto,input positions total count,
presto.execution.insufficient_resources_failures.one_minute.count,gauge,10,,,Insufficient resources failures one minute count.,-1,presto,insufficient resources failures one minute count,
presto.execution.insufficient_resources_failures.one_minute.rate,gauge,10,,,Insufficient resources failures one minute failures per second.,-1,presto,insufficient resources failures one minute rate,
presto.execution.insufficient_resources_failures.total_count,gauge,10,,,Insufficient resources failures total count.,-1,presto,insufficient resources failures total count,
presto.execution.internal_failures.one_minute.count,gauge,10,query,,Failed queries (internal) - one minute count.,-1,presto,internal failures one minute count,
presto.execution.internal_failures.one_minute.rate,gauge,10,query,second,Failed queries (internal) - one minute queries per second.,-1,presto,internal failures one minute rate,
presto.execution.internal_failures.total_count,gauge,10,query,,Failed queries (internal) - total count.,-1,presto,internal failures total count,
presto.execution.management_executor.active_count,gauge,10,,,,0,presto,management executor active count,
presto.execution.management_executor.completed_task_count,gauge,10,task,,,0,presto,management executor completed task count,
presto.execution.management_executor.queued_task_count,gauge,10,task,,,0,presto,management executor queued task count,
presto.execution.output_data_size.one_minute.count,gauge,10,byte,,Output data (bytes) - one minute count.,0,presto,output data size one minute count,
presto.execution.output_data_size.one_minute.rate,gauge,10,byte,second,Output data (bytes) - one minute bytes per second.,0,presto,output data size one minute rate,
presto.execution.output_data_size.total_count,gauge,10,byte,,Output data (bytes) - total count.,0,presto,output data size total count,
presto.execution.output_positions.one_minute.count,gauge,10,row,,Output positions (rows) - one minute count.,0,presto,output positions one minute count,
presto.execution.output_positions.one_minute.rate,gauge,10,row,second,Output positions (rows) - one minute rows per second.,0,presto,output positions one minute rate,
presto.execution.output_positions.total_count,gauge,10,row,,Output positions (rows) - total count.,0,presto,output positions total count,
presto.execution.running_queries,gauge,10,query,,Active queries.,0,presto,running queries,
presto.execution.started_queries.one_minute.count,gauge,10,query,,Queries started - one minute count.,0,presto,started queries one minute count,
presto.execution.started_queries.one_minute.rate,gauge,10,query,second,Queries started - one minute queries per second.,0,presto,started queries one minute rate,
presto.execution.started_queries.total_count,gauge,10,query,,Queries started - total count.,0,presto,started queries total count,
presto.execution.task_notification_executor.active_count,gauge,10,,,,0,presto,task notification executor active count,
presto.execution.task_notification_executor.completed_task_count,gauge,10,task,,,0,presto,task notification executor completed task count,
presto.execution.task_notification_executor.pool_size,gauge,10,,,,0,presto,task notification executor pool size,
presto.execution.task_notification_executor.queued_task_count,gauge,10,task,,,0,presto,task notification executor queued task count,
presto.execution.user_error_failures.one_minute.count,gauge,10,query,,Failed queries (user error) - one minute count.,-1,presto,user error failures one minute count,
presto.execution.user_error_failures.one_minute.rate,gauge,10,query,second,Failed queries (user error) - one minute queries per second.,-1,presto,user error failures one minute rate,
presto.execution.user_error_failures.total_count,gauge,10,query,,Failed queries (user error) - total count.,-1,presto,user error failures total count,
presto.execution.wall_input_bytes_rate.one_minute.avg,gauge,10,byte,second,Input data rate (bytes) - one minute average.,0,presto,input data rate one minute avg,
presto.execution.wall_input_bytes_rate.one_minute.max,gauge,10,byte,second,Input data rate (bytes) - one minute max.,0,presto,input data rate one minute max,
presto.execution.wall_input_bytes_rate.one_minute.min,gauge,10,byte,second,Input data rate (bytes) - one minute min.,0,presto,input data rate one minute min,
presto.execution.wall_input_bytes_rate.one_minute.p75,gauge,10,byte,second,Input data rate (bytes) - one minute p75.,0,presto,input data rate one minute p75,
presto.execution.wall_input_bytes_rate.one_minute.p95,gauge,10,byte,second,Input data rate (bytes) - one minute p95.,0,presto,input data rate one minute p95,
presto.failure_detector.active_count,gauge,10,node,,Active node count.,-1,presto,failure detector active count,
presto.memory.assigned_queries,gauge,10,byte,,Memory (assigned queries).,-1,presto,memory assigned queries,
presto.memory.blocked_nodes,gauge,10,byte,,Memory (blocked nodes).,-1,presto,memory blocked nodes,
presto.memory.cluster_memory_bytes,gauge,10,byte,,Cluster memory (bytes).,-1,presto,cluster memory bytes,
presto.memory.free_bytes,gauge,10,byte,,Memory (free bytes).,-1,presto,memory free bytes,
presto.memory.free_distributed_bytes,gauge,10,byte,,Memory (free distributed bytes).,-1,presto,memory free distributed bytes,
presto.memory.max_bytes,gauge,10,byte,,Memory (max bytes).,-1,presto,memory max bytes,
presto.memory.nodes,gauge,10,byte,,Memory (nodes).,-1,presto,memory nodes,
presto.memory.reserved_bytes,gauge,10,byte,,Memory (reserved bytes).,-1,presto,memory reserved bytes,
presto.memory.reserved_distributed_bytes,gauge,10,byte,,Memory (reserved distributed bytes).,-1,presto,memory reserved distributed bytes,
presto.memory.reserved_revocable_bytes,gauge,10,byte,,Memory (reserved revocable bytes).,-1,presto,memory reserved revocable bytes,
presto.memory.reserved_revocable_distributed_bytes,gauge,10,byte,,Memory (reserved revocable distributed bytes).,-1,presto,memory reserved revocable distributed bytes,
presto.memory.total_distributed_bytes,gauge,10,byte,,Memory (total distributed bytes).,-1,presto,memory total distributed bytes,
