metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
foundationdb.data.least_operating_space_bytes_log_server,gauge,,byte,,,0,foundationdb,,
foundationdb.data.moving_data.in_flight_bytes,gauge,,byte,,,0,foundationdb,in flight bytes,
foundationdb.data.moving_data.in_queue_bytes,gauge,,byte,,,0,foundationdb,in queue bytes,
foundationdb.data.moving_data.total_written_bytes,gauge,,byte,,,0,foundationdb,total written bytes,
foundationdb.data.system_kv_size_bytes,gauge,,byte,,,0,foundationdb,system kv size,
foundationdb.data.total_disk_used_bytes,gauge,,byte,,,0,foundationdb,disk used,
foundationdb.data.total_kv_size_bytes,gauge,,byte,,,0,foundationdb,total kv size,
foundationdb.datacenter_lag.seconds,gauge,,second,,,0,foundationdb,lag,
foundationdb.degraded_processes,gauge,,process,,,0,foundationdb,degraded processes,
foundationdb.instances,count,,instance,,,0,foundationdb,instances,
foundationdb.latency_probe.batch_priority_transaction_start_seconds,gauge,,second,,Batch priority transaction start seconds,0,foundationdb,probe batch transaction start,
foundationdb.latency_probe.commit_seconds,gauge,,second,,,0,foundationdb,probe commit seconds,
foundationdb.latency_probe.immediate_priority_transaction_start_seconds,gauge,,second,,,0,foundationdb,probe immediate transaction start,
foundationdb.latency_probe.read_seconds,gauge,,second,,,0,foundationdb,probe read seconds,
foundationdb.latency_probe.transaction_start_seconds,gauge,,second,,,0,foundationdb,probe transaction start,
foundationdb.machines,gauge,,host,,,0,foundationdb,machines,
foundationdb.process.cpu.usage_cores,gauge,,core,,,0,foundationdb,cores usage,
foundationdb.process.disk.free_bytes,gauge,,byte,,,0,foundationdb,free bytes,
foundationdb.process.disk.reads.hz,gauge,,read,,,0,foundationdb,disk reads,
foundationdb.process.disk.total_bytes,gauge,,byte,,,0,foundationdb,disk total bytes,
foundationdb.process.disk.writes.hz,gauge,,write,,,0,foundationdb,disk writes,
foundationdb.process.memory.available_bytes,gauge,,byte,,,0,foundationdb,available bytes,
foundationdb.process.memory.limit_bytes,gauge,,byte,,,0,foundationdb,limit bytes,
foundationdb.process.memory.unused_allocated_memory,gauge,,byte,,,0,foundationdb,unused allocated memory,
foundationdb.process.memory.used_bytes,gauge,,byte,,,0,foundationdb,used bytes,
foundationdb.process.network.connection_errors.hz,gauge,,error,,,0,foundationdb,connection errors,
foundationdb.process.network.connections_closed.hz,gauge,,connection,,,0,foundationdb,closed connections,
foundationdb.process.network.connections_established.hz,gauge,,connection,,,0,foundationdb,established connections,
foundationdb.process.network.current_connections,gauge,,connection,,,0,foundationdb,number of connections,
foundationdb.process.network.megabits_received.hz,gauge,,,,,0,foundationdb,megabits received,
